,,,Week-By-Week Targets,,,,,,,,,,,,,,,,,,,,Averages,,,Receiving Totals,,,
554,Camden Brown,Auburn,0,1,0,0,1,1,0,2,1,3,4,4,0,0,0,0,0,0,5,0,1.7,4.8,7.1,22,10,105,0
555,Ay'Jaun Marshall,Army,0,2,1,1,1,0,0,2,4,6,2,1,0,0,0,2,0,0,0,0,2.0,3.8,13.6,22,9,83,0
556,Isaiah Hamilton,WashSt,0,0,2,2,4,0,2,0,1,7,1,0,0,2,0,0,0,0,0,0,1.8,7.8,4.2,21,15,163,1
557,Jayden Gibson,Okla,0,2,0,1,2,3,2,0,1,0,0,2,2,3,0,0,0,0,3,0,1.6,17.9,4.7,21,14,375,5
558,Tyler Morris,Mich,0,0,3,2,0,1,0,4,2,0,3,0,4,0,0,0,0,0,2,0,1.4,9.4,5.8,21,13,197,1
559,Liam Clifford,PSU,0,2,2,4,2,2,0,0,5,0,0,0,1,0,0,0,0,0,3,0,1.6,6.2,5.2,21,13,130,0
560,Marlion Jackson,LaTech,0,0,4,0,0,2,1,3,0,4,0,3,4,0,0,0,0,0,0,0,1.9,7.7,5.0,21,12,161,0
561,Jadon Thompson,Lou,0,0,0,1,0,4,1,2,0,0,2,5,0,1,1,0,0,0,4,0,1.8,6.4,5.3,21,12,135,1
562,Mekhi Miller,Missou,0,2,2,0,3,0,0,1,0,0,2,3,3,4,0,0,1,0,0,0,1.9,7.0,5.8,21,11,148,1
563,Sterling Galban,JacSt,3,1,2,0,1,4,4,2,2,1,0,0,1,0,0,0,0,0,0,0,1.6,6.0,6.1,21,11,126,1
564,BJ Alexander,FlaAtl,0,0,6,0,4,0,3,2,2,2,1,0,0,1,0,0,0,0,0,0,1.8,5.0,5.2,21,10,104,1
565,Rodney Gallagher,WVU,0,0,1,0,2,3,0,3,0,3,1,1,4,2,0,0,1,0,0,0,1.6,3.5,6.3,21,10,74,0
566,Malcolm Gillie,BallSt,0,1,2,1,3,5,4,2,0,0,2,1,0,0,0,0,0,0,0,0,2.1,3.9,7.1,21,9,81,0
567,Elijah Spencer,Minn,0,1,0,2,0,2,1,0,1,0,1,4,3,3,0,0,0,0,3,0,1.6,3.1,6.8,21,9,65,3
568,Brevin Easton,Albany,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,54.3,30.3,20,57,1086,13
569,Giles Jackson,Wash,0,0,0,0,0,0,0,8,4,0,6,0,1,0,1,0,0,0,0,0,2.9,5.3,3.6,20,14,106,1
570,Nik McMillan,Buff,0,3,3,6,3,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2.9,9.0,5.3,20,13,180,1
571,Blaine Green,OkSt,0,4,0,1,7,0,2,3,2,0,0,1,0,0,0,0,0,0,0,0,2.0,5.1,3.6,20,13,102,0
572,Josiah Norwood,UCLA,0,0,2,2,2,0,0,5,5,0,0,2,0,2,0,0,0,0,0,0,1.7,8.9,5.0,20,12,178,2
573,Jaedn Skeete,BC,0,0,0,0,0,0,0,0,1,4,3,5,0,3,0,0,0,0,4,0,2.9,7.9,5.6,20,12,157,1
574,Nyckoles Harbor,SCar,0,0,1,0,0,0,0,2,3,8,0,2,2,2,0,0,0,0,0,0,1.7,9.8,5.0,20,12,195,1
575,Drew Donley,TxSt,0,3,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,8.5,4.7,20,11,169,1
576,Christian Wells,UMass,1,2,2,2,3,2,5,0,0,2,0,0,1,0,0,0,0,0,0,0,1.8,8.5,5.7,20,11,169,1
577,Ryan Cragun,UCLA,0,1,1,0,0,0,0,0,1,1,4,4,2,5,0,0,1,0,0,0,1.5,5.5,5.0,20,11,109,0
578,Brandon Engel,AF,0,0,0,2,0,2,0,0,0,3,6,2,1,4,0,0,0,0,0,0,1.7,8.9,19.8,20,10,178,0
579,Jamarye Joiner,JacSt,2,2,1,0,0,0,3,6,5,0,0,0,0,0,0,0,1,0,0,0,1.5,4.7,5.8,20,10,93,0
580,Stephan Bracey,CentMi,0,4,3,0,0,3,4,2,2,0,0,2,0,0,0,0,0,0,0,0,1.8,3.3,6.4,20,10,66,0
581,Jalen Walthall,Hawaii,0,0,5,2,7,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4.0,6.3,3.8,20,10,125,1
582,Brian Hightower,Cal,0,4,5,1,4,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1.8,5.1,4.7,20,10,101,0
583,Isaiah Alston,Army,0,6,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,13.3,12.3,20,9,266,2
584,Gavin Blackwell,UNC,0,5,6,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,1.8,8.3,4.4,20,9,166,0
585,Arian Smith,UGa,0,5,2,1,3,0,1,1,0,0,0,0,0,2,2,0,0,0,3,0,1.4,7.7,4.4,20,8,153,2
586,Emari White,UTEP,0,0,0,2,1,1,0,1,1,2,2,0,7,3,0,0,0,0,0,0,1.8,6.6,6.3,20,8,132,0
587,Jay Rockwell,SamHou,0,5,0,0,1,4,2,0,2,1,5,0,0,0,0,0,0,0,0,0,1.8,2.1,4.7,20,7,42,1
588,Destyn Hill,FlaSt,0,1,2,0,0,0,1,6,0,0,5,0,2,0,0,0,3,0,0,0,2.0,4.4,4.6,20,6,87,0
589,Keshawn Brown,Duq,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,35.1,32.8,19,37,667,7
590,Jehlani Galloway,WestMi,0,5,7,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1.9,4.6,4.9,19,14,88,0
591,Jordan Bly,ODU,0,2,1,2,0,8,1,0,1,3,1,0,0,0,0,0,0,0,0,0,2.4,2.7,5.2,19,13,52,1
592,Braylen Walker,Rice,0,3,6,1,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,10.5,4.5,19,13,200,2
593,Jack Bech,TCU,0,5,1,1,0,3,3,2,0,0,0,0,1,3,0,0,0,0,0,0,2.4,7.2,3.8,19,11,137,0
594,Dane Pardridge,NIU,0,1,0,3,0,0,1,0,1,0,2,2,5,3,0,0,0,1,0,0,1.6,8.5,5.3,19,11,161,1
595,Marcus Bellon,UTEP,3,0,0,0,9,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.8,5.1,6.0,19,10,97,0
596,Darion Williamson,FlaSt,0,0,2,1,1,0,0,2,0,3,4,0,0,0,0,0,0,0,6,0,1.6,6.7,4.4,19,9,127,1
597,Christian Fredericksen,IdaSt,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,43.9,16.8,18,53,791,5
598,Kendrick Law,Ala,0,0,0,0,2,1,0,0,2,0,2,2,2,3,1,0,0,0,3,0,1.4,7.5,5.7,18,15,135,0
599,Munir McClain,Utah,0,0,0,3,0,0,0,1,1,1,1,1,7,2,0,0,0,1,0,0,1.6,14.9,5.6,18,15,269,2
600,Dimitri Stanley,IaSt,0,0,1,4,1,4,0,0,0,1,5,0,2,0,0,0,0,0,0,0,1.5,7.7,4.8,18,15,139,0
601,Isaac Jernagin,SJSU,4,0,6,4,0,0,4,2,4,0,0,2,4,4,0,0,0,2,0,0,1.4,7.4,4.9,18,13,133,2
602,Isaac Jernagin,SJSU,4,0,6,4,0,0,4,2,4,0,0,2,4,4,0,0,0,2,0,0,1.4,7.4,4.9,18,13,133,2
603,Ryan Marquez,Wyo,0,1,2,1,2,4,2,1,0,0,0,2,2,0,0,0,0,0,1,0,1.4,9.1,6.1,18,12,164,1
604,Sean Shaw,TxSt,0,0,2,1,1,1,3,5,0,3,1,0,1,0,0,0,0,0,0,0,1.6,5.6,4.2,18,12,101,0
605,Thomas Pannunzio,CentMi,0,1,0,1,3,0,2,2,1,0,0,3,1,4,0,0,0,0,0,0,1.5,5.5,5.7,18,12,99,1
606,Blake Nowell,TCU,0,0,0,1,3,2,2,1,0,0,3,2,1,3,0,0,0,0,0,0,1.5,5.8,3.6,18,11,105,1
607,Adam Jones,ArkSt,0,2,1,0,0,3,1,0,2,2,1,5,1,0,0,0,0,0,0,0,1.6,10.8,4.9,18,11,195,1
608,David Amador,Tx-SA,0,2,1,0,1,0,0,2,2,1,0,0,4,4,0,0,0,1,0,0,1.4,5.7,4.2,18,11,102,1
609,Vinny Anthony,Wisc,0,1,1,0,0,0,0,0,0,2,0,4,3,3,0,0,0,0,4,0,1.4,5.5,3.9,18,10,99,0
610,JR Wilson,UVa,0,3,1,0,2,0,1,0,1,4,2,1,1,2,0,0,0,0,0,0,1.5,5.4,4.7,18,10,98,0
611,Yusuf Terry,USF,0,0,2,0,0,0,0,0,0,0,0,6,6,2,0,0,0,2,0,0,3.6,10.1,4.1,18,10,182,1
612,Isaiah Jones,Syr,0,3,7,2,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,1.8,9.2,6.0,18,9,166,2
613,Chuuky Hines,Hawaii,2,4,0,0,0,1,0,0,0,2,1,0,4,4,0,0,0,0,0,0,1.5,5.1,3.4,18,9,92,1
614,Myles Walker,Akron,0,2,0,1,1,6,3,1,1,0,0,3,0,0,0,0,0,0,0,0,1.5,3.7,4.3,18,8,66,1
615,Joshua Cobbs,Hou,0,4,2,1,3,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,2.0,3.9,4.5,18,8,71,0
616,Talyn Shettron,OkSt,0,2,3,5,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2.6,4.3,3.3,18,6,78,0
617,Jaden Smith,EastKy,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,45.9,32.7,17,73,781,5
618,Tar'Varish Dawson,Colo,0,3,3,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,7.3,3.7,17,14,124,1
619,Xavier Johnson,OhioSt,0,0,1,1,1,0,1,3,2,0,1,1,2,1,0,0,0,0,3,0,1.3,10.5,4.3,17,13,178,0
620,Michael Hetzel,App,0,1,0,0,0,0,0,3,0,2,4,1,0,2,3,0,1,0,0,0,1.2,6.4,3.6,17,12,108,1
621,Jared Roznos,AF,0,2,1,1,1,2,0,3,1,1,3,0,0,0,0,0,0,2,0,0,1.7,22.0,16.8,17,12,374,3
622,Aaron Anderson,LSU,0,1,4,1,2,0,0,2,4,0,0,0,1,0,0,0,2,0,0,0,1.5,3.5,4.2,17,12,59,0
623,Trevor Wilson,Kansas,0,4,6,0,0,6,2,12,0,2,0,0,0,0,0,0,0,0,2,0,1.4,11.5,5.5,17,11,195,2
624,Aaron Turner,Cin,0,3,1,0,1,2,0,2,2,1,1,2,0,2,0,0,0,0,0,0,1.4,5.2,4.7,17,11,89,2
625,Omarion Miller,Colo,0,0,0,0,0,8,4,1,0,2,1,0,1,0,0,0,0,0,0,0,1.7,13.8,3.7,17,11,234,1
626,Trevor Wilson,Kansas,0,4,6,0,0,6,2,12,0,2,0,0,0,0,0,0,0,0,2,0,1.4,11.5,5.5,17,11,195,2
627,Bryce Childress,NMSt,2,2,1,0,0,0,1,1,0,0,0,2,2,1,4,0,1,0,0,0,1.3,12.9,4.4,17,10,220,1
628,Malachai Jones,Tulsa,0,1,0,0,0,0,2,0,0,1,6,4,3,0,0,0,0,0,0,0,2.1,6.6,5.3,17,9,113,1
629,Landon Parker,Troy,0,2,0,2,0,1,0,0,0,2,1,4,2,3,0,0,0,0,0,0,1.3,7.5,3.8,17,8,128,1
630,Chris Autman-Bell,Minn,0,0,0,1,1,0,0,0,0,1,3,6,0,5,0,0,0,0,0,0,1.9,5.2,5.5,17,6,88,1
631,Jacob Bell,Murray,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,11.7,30.2,16,20,187,0
632,Marquis Johnson,Missou,0,0,0,1,1,3,3,2,0,0,0,3,1,1,0,0,0,0,1,0,1.3,23.9,4.4,16,13,383,3
633,Matthew Coleman,SJSU,0,2,3,3,0,0,2,2,1,0,0,0,2,1,0,0,0,0,0,0,1.2,7.4,4.3,16,12,119,0
634,Evan Prater,Cin,0,4,0,2,3,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1.5,7.1,4.4,16,12,114,0
635,Finn Hogan,BGSU,0,1,0,2,1,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.8,10.2,4.7,16,11,163,1
636,Jimmy Valsin,OreSt,0,0,1,0,1,0,0,0,0,3,1,3,0,3,0,0,0,0,4,0,1.5,9.6,4.2,16,11,154,2
637,Caleb Douglas,Fla,0,6,1,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,8.3,4.1,16,11,133,1
638,Blue Smith,WestKy,0,6,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4.0,7.4,3.0,16,10,118,1
639,Kentron Poitier,FlaSt,0,0,0,0,0,0,0,1,1,4,3,1,1,1,0,0,0,0,4,0,1.6,8.5,3.7,16,6,136,0
640,Malcolm Johnson,Auburn,0,2,1,0,3,2,0,1,0,3,1,0,3,0,0,0,0,0,0,0,1.3,5.6,5.2,16,6,89,0
641,Dontae Fleming,Tulane,0,1,3,1,4,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,1.2,5.9,4.5,16,6,94,0
642,Ryan Flournoy,SEMO,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,55.9,41.7,15,57,839,6
643,Creed Whittemore,MissSt,0,4,0,1,2,2,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1.3,6.8,4.5,15,11,102,2
644,Kalani Norris,MiddTn,0,2,3,2,2,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1.5,3.4,3.5,15,10,51,1
645,Bryce Bohanon,Tulane,0,0,0,0,1,0,0,0,0,1,0,5,3,2,2,0,0,0,1,0,1.3,7.8,4.2,15,9,117,0
646,Tyquan Henderson,SouMis,0,2,2,3,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,1.3,6.0,4.3,15,9,90,1
647,Taji Hudson,JMU,0,3,5,1,1,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,1.2,5.9,3.6,15,8,88,1
648,Donovan Faupel,NMSt,0,0,0,0,2,0,1,1,0,0,0,0,1,3,4,0,3,0,0,0,1.3,6.5,3.9,15,8,98,0
649,Marcus Washington,Neb,0,4,2,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,11.7,6.0,15,8,176,0
650,Malik McClain,PSU,0,4,3,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.2,4.7,3.7,15,6,71,1
651,Tyson Mobley,CoastC,0,4,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,4.7,3.7,15,6,71,0
652,Bud Tolbert,UL-Mon,0,1,0,2,0,0,1,0,1,3,2,3,0,2,0,0,0,0,0,0,1.3,3.9,4.3,15,6,58,1
653,Austin Bolt,Boise,0,0,0,0,0,0,0,0,0,0,1,2,5,2,3,0,2,0,0,0,2.1,11.7,4.2,15,6,175,2
654,Karsyn Pupunu,Hawaii,0,3,1,1,0,2,0,2,1,2,1,0,1,1,0,0,0,0,0,0,1.2,4.7,2.8,15,5,71,0
655,Anthony Brown,Kty,0,0,2,0,1,1,2,5,0,1,0,0,2,0,0,0,1,0,0,0,1.2,2.9,4.0,15,5,44,1
656,Anthony Stell,EastWa,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,20.1,30.4,14,28,282,2
657,Mekhi Mews,UGa,0,3,3,0,0,0,1,3,0,0,1,0,1,1,1,0,0,0,0,0,1.1,11.1,3.1,14,13,155,1
658,Peyton Higgins,Troy,0,1,2,1,0,1,0,0,0,2,0,0,1,2,0,0,0,4,0,0,1.0,11.9,3.1,14,12,167,0
659,Nick Rempert,Tulsa,0,0,0,0,0,0,2,0,0,0,3,3,3,3,0,0,0,0,0,0,1.3,7.1,4.4,14,9,100,1
660,Ashton Hollins,Ill,0,0,0,2,0,0,3,2,0,0,0,3,3,1,0,0,0,0,0,0,1.2,8.5,3.4,14,9,119,0
661,Hank Beatty,Ill,0,1,3,3,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1.2,4.6,3.4,14,8,65,0
662,Tobi Olawole,Army,0,0,0,0,0,0,1,6,1,3,2,0,0,0,0,1,0,0,0,0,1.4,7.2,8.6,14,7,101,0
663,Dominic Gicinto,UNLV,0,2,2,0,0,1,0,2,0,0,3,1,1,0,1,0,1,0,0,0,1.1,8.9,3.5,14,7,124,1
664,Will Pelissier,Wyo,0,0,0,0,0,0,0,1,0,0,3,5,1,2,0,0,0,0,2,0,1.8,5.6,4.8,14,7,79,1
665,Ty Robinson,BallSt,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7.9,4.8,14,6,111,1
666,Shane Johnson,SamHou,0,5,0,0,2,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1.2,4.4,3.3,14,6,62,0
667,Jalen Hale,Ala,0,3,0,0,2,2,0,2,0,0,0,3,2,0,0,0,0,0,0,0,1.1,10.6,4.4,14,5,148,1
668,Nathan Kent,Navy,0,0,2,3,0,2,1,1,2,0,0,1,0,0,0,2,0,0,0,0,1.6,6.1,7.3,14,5,86,1
669,Dakota Caton,InSt,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,31.8,41.9,13,39,413,3
670,Ezeriah Anderson,Camp,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1.3,37.6,36.1,13,35,489,4
671,Terez Traynor,Idaho,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,28.5,19.7,13,24,370,2
672,Kobie Campbell,Rice,0,1,2,1,0,0,1,0,0,3,0,1,1,2,0,0,0,0,1,0,1.2,12.6,3.1,13,11,164,1
673,Eddie Lewis,SCar,0,0,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,9.2,3.3,13,9,120,0
674,Adrian Norton,Akron,0,0,0,3,1,0,3,0,2,0,1,3,0,0,0,0,0,0,0,0,1.3,5.5,3.1,13,9,71,0
675,Jonah Burton,Baylor,0,6,2,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.2,8.5,3.0,13,9,110,0
676,Duece Jones,NM,0,1,1,4,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1.6,14.9,3.7,13,8,194,1
677,Jacoby Jones,Ohio,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,11.3,3.4,13,8,147,0
678,Chris Carpenter,Tx-SA,0,3,3,2,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,1.1,4.0,3.1,13,7,52,0
679,Nick Presley,BallSt,0,1,1,2,1,0,0,1,1,0,0,1,4,1,0,0,0,0,0,0,1.1,3.7,4.4,13,7,48,0
680,Shaleak Knotts,MD,0,1,0,1,2,1,0,0,0,0,2,1,1,1,0,0,0,0,3,0,1.1,4.2,2.8,13,7,55,0
681,Loic Fouonji,TxTch,0,4,0,1,1,1,0,1,1,0,1,0,0,2,0,0,1,0,0,0,1.0,6.5,2.8,13,6,85,2
682,Caleb Anderson,Akron,0,1,2,1,0,1,2,0,4,0,0,2,0,0,0,0,0,0,0,0,1.2,3.1,3.1,13,6,40,0
683,Jaylen Lloyd,Neb,0,0,0,0,0,2,0,0,0,2,2,1,3,3,0,0,0,0,0,0,1.4,18.2,5.2,13,6,237,3
684,Avery Boyd,GaTech,0,0,1,3,3,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,1.0,6.2,3.6,13,6,81,2
685,Kaylon Horton,NorTx,0,2,2,3,0,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1.1,3.4,2.9,13,6,44,1
686,Antonio Gates Jr.,MSU,0,1,1,1,3,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,1.2,6.3,3.6,13,5,82,1
687,Cade Harris,AF,0,0,0,0,0,2,0,2,0,0,2,1,2,4,0,0,0,0,0,0,1.0,13.8,12.9,13,5,179,1
688,Wyatt Wilson,AF,0,0,1,0,0,0,0,0,0,0,4,0,2,5,0,0,1,0,0,0,1.1,8.2,12.9,13,5,106,0
689,Omari Evans,PSU,0,0,1,1,2,2,0,0,0,0,1,0,2,1,0,0,3,0,0,0,1.4,7.2,3.2,13,4,94,1
690,Jermaine Braddock,PorSt,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,53.0,21.1,12,54,636,7
691,Jaquaize Pettaway,Okla,0,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3,5.8,2.7,12,11,70,0
692,Chris Dawn Jr.,TxSt,0,0,0,1,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,1.5,7.2,2.8,12,9,86,0
693,Suderian Harrison,UVa,0,1,2,1,0,0,2,0,0,0,2,0,3,1,0,0,0,0,0,0,1.1,7.8,3.1,12,9,94,0
694,Johntay Cook,Tex,0,3,0,1,1,1,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0.9,11.3,2.6,12,8,136,0
695,Alex Brown,Wyo,0,1,0,1,1,1,1,1,0,1,2,0,0,1,0,0,0,0,2,0,1.0,8.8,4.1,12,8,106,0
696,Mavin Anderson,Cal,0,3,0,1,0,1,0,1,0,0,0,2,1,3,0,0,0,0,0,0,1.2,7.3,2.8,12,8,87,0
697,Tyrese Chambers,MD,0,4,0,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.3,2.6,12,7,51,1
698,Malik Elzy,Ill,0,1,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,4.3,2.9,12,5,52,1
699,Andison Coby,Ind,0,2,0,0,0,4,0,1,0,0,1,3,0,1,0,0,0,0,0,0,1.1,3.4,3.3,12,5,41,1
700,Jalen McGaughy,CentMi,0,10,2,0,0,2,6,0,2,0,0,0,2,0,0,0,0,0,0,0,1.3,4.2,3.8,12,4,50,0
701,Jalen McGaughy,CentMi,0,10,2,0,0,2,6,0,2,0,0,0,2,0,0,0,0,0,0,0,1.3,4.2,3.8,12,4,50,0
702,Corey Thompson Jr.,UNLV,0,0,0,0,0,0,0,0,0,1,1,0,1,4,5,0,0,0,0,0,1.5,4.6,3.0,12,4,55,1
703,Brock Spalding,ECU,0,0,3,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.0,2.1,3.1,12,3,25,0
704,Kylen Austin,Lib,0,1,0,0,1,0,1,2,1,0,0,3,2,1,0,0,0,0,0,0,0.9,7.0,4.1,12,3,84,0
705,Isaiah Wooden,SoUt,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.2,22.9,11,61,904,14
706,Chandler Brayboy,Elon,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,53.5,30.6,11,30,589,4
707,Iverson Hooks,UAB,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,9.6,2.7,11,10,106,2
708,Adrian Murdaugh,SamHou,0,0,0,0,0,0,0,2,2,1,0,4,1,1,0,0,0,0,0,0,1.4,3.6,2.6,11,8,40,0
709,Timothy Conerly,UNLV,0,3,3,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0,7.3,2.8,11,8,80,0
710,Keegan Jones,UCLA,0,0,1,2,0,0,2,1,0,1,0,2,1,1,0,0,0,0,0,0,0.9,7.0,2.7,11,8,77,0
711,Jordan Nabors,Baylor,0,0,0,0,2,2,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1.2,6.6,2.5,11,8,73,0
712,Darrell Gill Jr.,Syr,0,1,4,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0.8,5.5,3.7,11,7,60,1
713,Armani Winfield,Baylor,0,0,0,0,4,0,1,0,0,1,1,3,0,1,0,0,0,0,0,0,0.9,8.2,2.5,11,7,90,0
714,Chase Lane,GaTech,0,4,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1.6,9.5,3.0,11,7,105,1
715,Luke Wysong,NM,0,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.2,10.0,3.2,11,7,110,1
716,Jarrad Baker,UCF,0,1,0,1,0,0,0,0,1,5,1,1,0,1,0,0,0,0,0,0,0.9,4.1,3.1,11,7,45,0
717,Devin Price,FlaAtl,0,0,0,3,2,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1.0,10.9,2.7,11,7,120,1
718,Tim Grear,Fres,0,0,0,0,1,1,0,1,0,1,1,2,3,1,0,0,0,0,0,0,1.0,8.4,2.2,11,7,92,1
719,Kaden Saunders,PSU,0,0,0,3,0,1,0,0,2,0,1,3,0,0,0,0,1,0,0,0,0.9,5.1,2.7,11,6,56,1
720,Devin Boddie,Wyo,0,1,0,3,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0.8,4.4,3.8,11,6,48,0
721,Jordin Parker,NMSt,2,1,0,0,1,0,1,1,0,0,1,0,1,2,1,0,0,0,0,0,0.9,21.4,2.8,11,6,235,3
722,Marcus Sanders,GaSo,0,0,2,0,1,0,0,1,0,3,2,2,0,0,0,0,0,0,0,0,1.0,8.3,1.9,11,6,91,1
723,Richie Hoskins,Vandy,1,0,0,0,0,1,2,2,0,0,0,3,0,2,0,0,0,0,0,0,0.9,7.5,2.9,11,6,83,2
724,Da'Wain Lofton,VaTech,0,2,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,5.3,3.2,11,6,58,0
725,Hykeem Williams,FlaSt,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,5,0,1.4,7.3,2.5,11,5,80,1
726,Le'Meke Brockington,Minn,0,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.6,6.6,3.5,11,5,73,1
727,Ayden Williams,Miss,0,6,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,7.3,2.8,11,4,80,0
728,Isaah Crocker,Nevada,0,2,0,1,0,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0.9,9.6,3.3,11,4,106,1
729,Terry Lockett,EastMi,0,0,0,0,0,0,0,1,2,0,0,2,0,1,0,0,0,5,0,0,1.4,3.1,3.2,11,3,34,0
730,Jordan Mosley,MissSt,0,1,0,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9,4.1,3.3,11,3,45,1
731,Marcus Rogers,Troy,0,3,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,2.5,11,2,9,0
732,Joshua Thompson,GaSo,0,1,0,2,1,1,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0.8,7.6,1.9,11,2,84,0
733,Devron Harper,Merc,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,54.9,33.3,10,57,549,2
734,Tre Shackelford,APSU,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,79.9,24.4,10,52,799,6
735,Jah'Marae Sheread,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,49.7,24.4,10,51,497,3
736,Harry Van Dyne,InSt,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,62.0,32.3,10,43,620,2
737,John Erby,URI,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,41.2,27.0,10,26,412,3
738,Nate Bennett,PorSt,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,16.9,17.5,10,14,169,0
