,,,Week-By-Week Targets,,,,,,,,,,,,,,,,,,,,Averages,,,Receiving Totals,,,
551,Miles Cross,Ohio,0,1,0,1,0,2,3,1,2,0,1,1,4,5,0,0,0,0,0,0,1.8,5.9,6.8,21,11,124,0
552,Keylon Stokes,Tulsa,0,7,2,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,7.0,5.3,21,11,148,0
553,Jarett Garner,Duke,0,2,1,2,0,2,1,2,0,2,3,3,1,2,0,0,0,0,0,0,1.8,5.7,5.2,21,10,119,0
554,Jermaine Johnson,UMass,0,7,1,2,2,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,2.6,4.0,6.5,21,9,85,0
555,Malikhi Miller,SJSU,0,2,0,1,2,2,0,0,1,0,3,1,0,9,0,0,0,0,0,0,2.1,9.4,5.3,21,9,198,2
556,Mookie Cooper,Missou,0,4,2,5,1,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,2.0,9.7,4.5,20,17,194,1
557,Jamaal Bell,Nevada,0,0,2,0,0,0,2,0,0,3,1,0,1,0,0,0,0,11,0,0,1.5,6.0,3.6,20,14,119,1
558,Jadon Thompson,Cin,0,4,1,4,0,2,1,0,0,0,3,2,0,2,0,0,1,0,0,0,1.7,10.4,5.1,20,14,208,0
559,Caleb Chapman,TexA&M,0,6,3,0,0,0,0,0,1,0,3,6,1,0,0,0,0,0,0,0,3.3,10.5,5.5,20,13,210,0
560,Jordan Kerley,SMU,0,2,1,4,2,4,2,0,0,1,2,0,0,2,0,0,0,0,0,0,2.0,9.9,4.4,20,12,197,4
561,J.J. Hester,Missou,0,0,0,2,2,4,1,3,0,1,2,1,0,1,0,0,0,3,0,0,1.5,11.3,4.5,20,12,225,2
562,E.J. Scott,ColoSt,0,2,6,1,3,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,2.0,7.8,5.1,20,12,155,0
563,Marvin Harrison,OhioSt,0,0,0,1,1,0,0,0,3,0,6,0,1,0,0,0,0,0,8,0,1.5,7.0,4.1,20,11,139,3
564,Oliver Martin,Neb,11,0,0,0,0,1,4,1,0,1,1,0,1,0,0,0,0,0,0,0,2.5,8.5,5.9,20,10,170,1
565,Jahkai Gill,UConn,1,6,4,0,4,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,2.9,2.7,5.1,20,7,54,0
566,Xavier Gipson,SFA,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,71.9,32.8,19,74,1367,14
567,Kade Warner,KanSt,0,0,1,1,2,1,0,1,2,3,3,1,0,0,0,0,0,0,0,4,1.5,8.7,6.1,19,14,166,0
568,Emmanuel Logan-Greene,NM,0,3,8,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,8.2,7.7,19,14,155,1
569,Trevor Hohlt,BallSt,0,0,2,1,3,0,2,2,0,0,2,0,0,0,0,0,0,7,0,0,1.5,6.3,4.5,19,13,120,0
570,Ryan Davis,UAB,0,10,6,6,4,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,2.1,8.5,6.7,19,13,161,0
571,Ryan Davis,UAB,0,10,6,6,4,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,2.1,8.5,6.7,19,13,161,0
572,Craig Burt,WestKy,0,2,2,0,1,8,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1.6,11.6,2.7,19,13,220,1
573,Tykee Ogle-Kellogg,Tx-SA,0,0,3,2,1,3,2,3,2,0,0,0,0,0,0,0,0,3,0,0,1.7,8.3,4.4,19,12,158,1
574,Darrell Harding,Duke,0,2,1,4,2,1,1,3,0,1,1,1,1,1,0,0,0,0,0,0,1.6,7.4,4.7,19,12,141,0
575,Ben Ratzlaff,WestKy,0,1,0,0,2,1,1,2,2,4,1,2,2,0,1,0,0,0,0,0,1.4,6.2,2.7,19,12,118,0
576,DeMarcus Harris,Kty,0,1,0,1,0,1,0,3,0,2,2,2,4,0,0,0,0,0,3,0,1.5,7.9,5.2,19,12,150,1
577,Andre Johnson,AriSt,0,3,5,2,0,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,2.1,9.8,6.1,19,12,186,1
578,Andrel Anthony,Mich,0,0,0,0,0,1,0,0,0,10,2,1,1,1,1,0,0,0,2,0,1.6,13.1,4.8,19,12,248,3
579,Marcus Phillips,UNLV,0,0,0,0,0,1,0,0,2,7,4,1,4,0,0,0,0,0,0,0,1.6,4.6,6.1,19,12,88,1
580,Julian Ortega-Jones,TxSt,0,5,0,2,1,0,0,1,1,0,1,7,1,0,0,0,0,0,0,0,1.6,6.1,5.1,19,11,115,0
581,Zarak Scruggs,NM,0,1,3,1,0,0,0,5,3,0,3,0,2,1,0,0,0,0,0,0,2.1,4.7,7.7,19,11,90,0
582,George Qualls,Akron,0,4,1,1,3,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2.7,9.0,5.4,19,10,171,0
583,Dariyan Wiley,UL-Mon,0,1,0,3,2,2,2,0,0,3,6,0,0,0,0,0,0,0,0,0,1.9,4.3,5.5,19,9,82,1
584,E.J. Jenkins,SCar,0,1,0,0,1,3,0,1,2,0,2,1,1,4,0,0,0,0,3,0,1.6,6.2,5.4,19,8,117,1
585,Detraveon Brown,NorTx,0,0,1,1,0,0,0,0,1,0,5,5,2,1,0,0,0,3,0,0,1.7,8.9,4.9,19,8,170,1
586,Nate Bennett,PorSt,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,33.6,18.6,18,49,605,4
587,Khatib Lyles,NorTx,0,0,0,2,0,0,1,3,2,3,1,0,2,3,0,0,0,1,0,0,1.6,8.6,4.7,18,13,155,1
588,CJ Lewis,BC,0,3,1,1,4,4,0,2,0,3,0,0,0,0,0,0,0,0,0,0,2.3,11.2,6.0,18,13,201,0
589,Anthony Gould,OreSt,0,1,7,0,0,1,1,0,0,0,2,0,0,2,0,0,4,0,0,0,1.4,10.3,5.2,18,13,185,1
590,D.J. Matthews,Ind,0,5,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9.2,4.8,18,13,165,0
591,Keith Pearson,CHAR,0,1,0,0,0,1,0,0,0,1,2,8,5,0,0,0,0,0,0,0,1.5,12.6,4.6,18,13,227,3
592,Darren Wilson,IaSt,0,2,2,1,0,0,0,1,1,2,1,5,0,1,0,0,0,0,2,0,1.4,6.3,4.1,18,12,114,0
593,Zion Bowens,Hawaii,0,0,0,0,1,0,0,1,0,0,4,0,9,3,0,0,0,0,0,0,2.0,14.3,4.0,18,12,257,1
594,Titus Mokiao-Atimalala,UCF,0,3,2,0,0,0,1,1,3,1,0,2,2,1,0,0,0,2,0,0,1.4,5.7,4.8,18,12,102,1
595,Trey Cleveland,TxTch,0,1,0,3,2,1,6,1,0,0,0,1,1,0,0,0,0,0,2,0,1.4,7.8,4.7,18,11,141,1
596,Montana Lemonious-Craig,Colo,0,3,1,1,4,0,0,3,1,3,2,0,0,0,0,0,0,0,0,0,1.8,6.8,7.2,18,10,123,2
597,Bryce Nunnelly,WestMi,0,8,3,1,1,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,1.4,6.3,5.0,18,10,114,0
598,E.J. Williams,Clem,0,2,4,1,0,5,0,0,0,2,1,3,0,0,0,0,0,0,0,0,2.3,3.7,4.6,18,9,66,0
599,James Bostic,Ohio,0,3,2,2,2,0,2,1,1,0,2,0,2,1,0,0,0,0,0,0,1.5,1.9,5.8,18,5,34,0
600,Ja'Khi Douglas,FlaSt,0,3,0,0,1,0,0,0,0,0,0,6,4,3,0,0,0,0,0,0,1.4,15.0,5.1,17,14,255,1
601,C.J. Riley,NCSU,0,1,2,3,0,3,0,0,0,2,3,3,0,0,0,0,0,0,0,0,1.5,8.5,3.9,17,12,145,3
602,Isaiah Epps,Kty,0,5,0,3,0,2,2,3,0,1,0,0,1,0,0,0,0,0,0,0,1.5,10.1,4.7,17,11,171,1
603,Jonah Panoke,Hawaii,0,0,0,4,2,0,0,2,0,3,0,0,1,5,0,0,0,0,0,0,2.1,7.2,3.7,17,11,123,0
604,A.J. Henning,Mich,0,2,1,1,2,0,0,0,2,3,0,0,2,1,1,0,0,0,2,0,1.2,4.6,4.3,17,10,79,0
605,Rontavius Groves,TxSt,0,0,0,0,0,0,1,2,6,0,4,1,2,1,0,0,0,0,0,0,2.1,3.9,4.6,17,10,67,0
606,Loic Fouonji,TxTch,0,0,0,1,2,6,3,3,0,1,0,0,1,0,0,0,0,0,0,0,1.7,9.9,4.5,17,8,168,1
607,Cameron Ross,UConn,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,3.5,4.4,17,8,60,0
608,Heron Maurisseau,UConn,3,3,1,1,1,2,1,0,0,0,0,1,3,1,0,0,0,0,0,0,1.4,4.2,4.4,17,8,71,0
609,Chase Cokley,Ohio,0,0,3,0,0,0,2,1,4,0,1,1,5,0,0,0,0,0,0,0,1.9,4.2,5.5,17,8,71,1
610,Chase Penry,Colo,0,1,1,3,1,1,0,0,2,1,3,0,3,1,0,0,0,0,0,0,1.5,5.1,6.8,17,8,86,1
611,Tre'von Bradley,Tx-SA,0,2,1,5,0,2,1,3,0,0,0,0,1,2,0,0,0,0,0,0,1.3,6.2,4.0,17,7,106,1
612,Nick Nash,SJSU,0,0,0,9,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.5,2.1,4.3,17,4,36,0
613,JoJo Earle,Ala,0,2,7,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3,9.3,2.8,16,12,148,0
614,Darion Williamson,FlaSt,0,1,3,1,0,2,0,0,1,2,2,1,3,0,0,0,0,0,0,0,1.3,6.9,4.8,16,11,110,0
615,Kadas Reams,Temple,0,1,0,1,2,2,2,0,0,1,1,2,3,1,0,0,0,0,0,0,1.3,7.6,4.5,16,11,121,2
616,Dane Kinamon,AF,0,0,0,0,0,1,0,0,1,0,7,4,0,0,0,0,0,0,3,0,1.3,8.8,14.5,16,10,141,2
617,CT Thomas,Boise,0,3,2,1,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2.7,5.3,4.1,16,10,85,0
618,Jerome Buckner,Ohio,0,9,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,6.8,5.2,16,9,109,0
619,Dominic Gicinto,NMSt,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,5.9,3.1,16,9,95,1
620,Sean Shaw,IaSt,0,0,0,1,0,2,0,1,1,1,3,1,1,0,0,0,0,0,5,0,1.5,5.3,3.6,16,9,84,1
621,Devonta Lee,LSU,0,1,0,6,0,0,1,0,2,0,0,3,2,1,0,0,0,0,0,0,1.2,5.3,3.6,16,9,85,1
622,Kris Mitchell,FIU,0,1,3,2,0,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1.6,9.9,4.5,16,9,158,1
623,Roc Taylor,Mem,0,0,0,0,0,0,5,3,3,0,3,0,2,0,0,0,0,0,0,0,2.0,7.3,3.7,16,8,117,0
624,Giles Jackson,Wash,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,5.4,4.0,16,8,87,0
625,Tyrone Howell,KanSt,0,0,1,0,3,0,0,4,2,1,1,1,2,1,0,0,0,0,0,0,1.3,6.1,5.1,16,7,98,0
626,Isaac Ross,UMass,0,0,0,0,4,0,3,0,0,0,1,3,2,3,0,0,0,0,0,0,1.8,1.9,5.0,16,6,30,0
627,JJ Jefferson,NW,0,0,0,0,0,0,0,3,5,1,3,2,1,1,0,0,0,0,0,0,2.3,3.8,4.5,16,5,61,0
628,Cameron Sullivan-Brown,PSU,0,0,1,0,2,1,5,0,0,0,0,3,1,0,0,0,3,0,0,0,1.2,2.8,3.3,16,4,44,0
629,Jacob Bell,Murray,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,15.6,26.8,15,20,234,0
630,Seydou Traore,ArkSt,0,0,1,0,0,0,1,0,0,1,1,3,5,3,0,0,0,0,0,0,1.4,6.5,2.9,15,12,97,0
631,Reese Smith,WVU,0,0,1,1,0,0,0,0,1,0,2,3,2,0,0,0,0,0,5,0,1.2,8.3,3.4,15,12,124,1
632,Reagan Ealy,ArkSt,0,1,0,1,0,5,2,0,1,3,1,1,0,0,0,0,0,0,0,0,1.5,9.1,2.9,15,11,136,0
633,Malachi Fields,UVa,0,0,0,2,4,0,3,2,0,1,0,0,2,1,0,0,0,0,0,0,1.3,11.5,2.8,15,11,172,0
634,Ahmarean Brown,SCar,0,2,1,0,0,2,0,0,3,0,0,1,1,1,0,0,0,0,4,0,1.2,6.9,4.3,15,11,104,0
635,Robert Lewis,GaSt,0,0,1,0,0,2,1,0,2,1,3,2,1,0,0,0,0,2,0,0,1.2,4.5,4.9,15,10,67,1
636,Luke Floriea,KentSt,0,1,2,1,0,0,0,6,0,0,0,0,3,0,1,0,0,1,0,0,1.5,8.0,3.8,15,10,120,1
637,Moose Muhammad,TexA&M,0,0,0,4,0,0,1,0,0,0,0,0,5,5,0,0,0,0,0,0,1.9,10.2,4.1,15,10,153,4
638,Moochie Dixon,Tex,0,0,3,2,0,0,0,1,0,0,3,5,0,1,0,0,0,0,0,0,1.3,6.7,4.4,15,9,100,0
639,Antoine Robinson,SouMis,0,4,1,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,7.1,5.4,15,8,107,0
640,Xavier Legette,SCar,0,0,1,0,0,0,0,6,2,0,1,2,1,0,0,0,0,0,2,0,1.4,4.2,4.3,15,8,63,1
641,Cameron Dollar,CHAR,0,5,1,1,0,0,1,0,0,0,0,1,5,1,0,0,0,0,0,0,1.4,6.5,3.9,15,7,97,2
642,Romello Brinson,Mia-Fl,0,0,0,4,4,1,0,1,0,0,1,0,2,2,0,0,0,0,0,0,1.4,6.0,3.3,15,7,90,1
643,Savion Williams,TCU,0,3,1,0,3,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,2.1,4.7,4.9,15,6,71,0
644,Malcolm Johnson,Auburn,0,3,2,1,2,0,0,1,0,0,0,1,4,0,0,0,0,0,1,0,1.4,5.5,3.4,15,6,82,1
645,David Cormier,AF,0,3,2,2,0,0,0,0,0,0,4,2,1,0,0,0,1,0,0,0,1.7,5.9,13.6,15,5,89,0
646,Carson Kaleo,FIU,0,0,0,0,0,1,3,0,1,1,0,1,7,1,0,0,0,0,0,0,1.7,1.7,4.2,15,4,25,0
647,Dashaun Davis,App,0,0,0,3,2,2,0,0,0,1,1,1,0,0,1,0,4,0,0,0,1.1,3.5,3.7,15,3,53,1
648,Xavier Lane,MoStU,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,56.0,32.6,14,56,784,3
649,Brashard Smith,Mia-Fl,0,0,0,0,5,1,0,1,0,1,1,2,2,1,0,0,0,0,0,0,1.3,14.2,3.1,14,14,199,2
650,PJ Johnson,NMSt,0,0,0,0,0,1,5,0,0,0,0,3,2,3,0,0,0,0,0,0,2.0,7.2,2.7,14,12,101,1
651,Bernard Porter,Buff,0,1,0,1,1,0,1,0,1,0,0,3,1,5,0,0,0,0,0,0,1.4,10.2,3.8,14,10,143,0
652,A.J. Davis,UAB,0,1,0,0,3,4,2,0,0,0,1,0,1,2,0,0,0,0,0,0,1.2,6.8,4.9,14,10,95,0
653,Dakota Thomas,WestKy,0,0,2,0,1,0,1,4,3,2,0,0,0,0,1,0,0,0,0,0,1.8,7.1,2.0,14,9,99,2
654,Dont'e Thornton,Oregon,0,0,0,2,1,0,0,0,0,1,0,0,3,1,0,0,0,0,6,0,1.0,12.5,3.4,14,9,175,2
655,Jacob Gill,NW,0,1,0,3,0,2,0,1,3,1,2,0,0,1,0,0,0,0,0,0,1.2,6.1,3.9,14,8,85,1
656,Fred Lloyd,UL-Mon,0,0,0,0,0,2,1,2,3,1,0,0,2,3,0,0,0,0,0,0,1.4,8.1,4.1,14,8,114,1
657,Ramel Keyton,Tenn,0,0,0,2,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,1.2,5.1,3.7,14,7,72,0
658,Latrell Williams,USF,0,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,4.1,4.2,14,7,57,0
659,Aaron Cephus,Hawaii,4,3,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,5.7,3.1,14,7,80,1
660,Tejhaun Palmer,UAB,0,0,0,0,2,4,1,1,0,0,1,1,1,0,0,0,3,0,0,0,1.1,5.1,4.9,14,6,72,0
661,Deonte Simpson,NorTx,0,0,0,1,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,5.2,3.6,14,5,73,0
662,Jahmal Banks,Wake,0,1,2,0,0,0,1,0,0,5,0,3,0,0,0,0,2,0,0,0,1.0,7.0,2.8,14,5,98,0
663,Cameron Hairston,UConn,3,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,3.6,3.6,14,5,51,0
664,Keyonta Lanier,NM,0,5,2,0,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,1.6,6.2,5.7,14,5,87,1
665,Mohamed Toure,NIU,0,1,2,2,0,0,1,1,1,0,0,1,3,0,1,0,1,0,0,0,1.1,2.4,4.0,14,4,34,0
666,Alex Brown,Wyo,0,3,2,1,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1.4,2.4,4.9,14,3,33,0
667,D.J. Render,APSU,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,25.5,31.0,13,39,332,1
668,P.J. Wells,JacSt,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,44.2,18.6,13,37,574,3
669,Mike Pettway,JacSt,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,9.3,18.6,13,13,121,0
670,Joey Isabella,Duq,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,5.8,27.7,13,12,75,1
671,Dalvin Smith,WestKy,0,0,0,0,1,0,2,0,0,2,2,1,1,2,0,0,2,0,0,0,1.2,11.6,1.9,13,11,151,5
672,Jack Combs,ArkSt,0,0,0,0,2,5,0,0,1,2,3,0,0,0,0,0,0,0,0,0,1.4,8.0,2.5,13,9,104,0
673,Kyle Maxwell,LaTech,0,0,1,1,0,0,0,2,1,0,2,1,2,3,0,0,0,0,0,0,1.2,9.2,3.3,13,9,119,0
674,Latrell Fordham,EastMi,0,1,0,0,6,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.9,8.2,2.9,13,8,107,1
675,Brody Brumm,Lib,0,1,0,0,0,1,0,1,3,3,2,0,1,1,0,0,0,0,0,0,1.0,10.4,3.5,13,8,135,1
676,Keyon Lesane,NCSU,0,1,0,1,2,1,0,0,2,2,0,4,0,0,0,0,0,0,0,0,1.1,5.1,3.0,13,8,66,0
677,Koby Drake,Mem,0,0,1,0,2,0,4,1,1,0,2,0,0,2,0,0,0,0,0,0,1.1,9.6,3.0,13,8,125,0
678,Anthony Williams,Akron,0,2,4,1,0,0,2,1,0,0,1,0,2,0,0,0,0,0,0,0,1.3,5.7,3.7,13,7,74,0
679,Jovany Ruiz-Navarro,Buff,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,8.4,3.6,13,7,109,1
680,J.J. Sparkman,TxTch,0,0,0,2,0,0,0,0,1,5,0,1,0,2,0,0,0,0,2,0,1.4,6.6,3.4,13,7,86,2
681,Justin Richard Baker,Cal,0,0,2,3,2,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1.4,3.4,3.4,13,7,44,0
682,Da'Wain Lofton,VaTech,0,0,1,0,0,0,1,2,0,0,3,0,3,3,0,0,0,0,0,0,1.2,7.5,4.3,13,7,98,1
683,Ajou Ajou,Clem,0,1,3,0,0,0,0,2,4,1,0,1,0,1,0,0,0,0,0,0,1.1,5.6,3.3,13,6,73,0
684,Sean Atkins,USF,0,1,2,0,1,1,0,0,1,0,1,3,3,0,0,0,0,0,0,0,1.1,5.2,3.9,13,6,67,0
685,Yusuf Terry,USF,0,1,1,1,0,1,0,2,2,1,0,0,1,3,0,0,0,0,0,0,1.3,4.8,3.9,13,6,62,0
686,Jyaire Shorter,NorTx,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,8.2,3.4,13,6,107,0
687,Jack Dunn,Wisc,0,2,2,0,2,0,0,0,0,1,0,3,1,0,0,0,0,0,2,0,1.0,1.8,4.5,13,4,24,0
688,Jace Taylor,NM,0,0,2,0,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.5,5.3,13,2,20,0
689,Tyler Hudson,CenArk,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,103.5,30.8,12,62,1242,8
690,Cade Sutherland,USA,0,0,4,1,0,0,2,1,0,1,1,2,0,0,0,0,0,0,0,0,1.0,5.5,3.0,12,11,66,0
691,Greg Latushko,CoastC,0,0,1,2,1,0,1,0,0,1,2,2,0,2,0,0,0,0,0,0,1.0,5.6,3.8,12,9,67,0
692,Donnovan Moorer,TxSt,0,1,1,6,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1.7,5.8,3.2,12,9,70,0
693,Caleb Ducking,MissSt,0,0,2,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,2,0,1.2,6.9,1.7,12,9,83,0
694,Jacolby Hewitt,Ind,0,0,0,0,4,2,0,1,2,2,1,0,0,0,0,0,0,0,0,0,1.2,3.9,3.2,12,8,47,0
695,Stone Scarcelle,Marsh,0,0,1,1,0,1,2,2,0,0,2,1,0,2,0,0,0,0,0,0,0.9,10.2,2.5,12,8,122,0
696,Marcus Rosemy-Jacksaint,UGa,0,3,1,3,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0.9,7.8,3.0,12,7,94,0
697,Jhaylin Embry,BGSU,0,1,0,0,0,0,0,5,3,1,0,1,0,1,0,0,0,0,0,0,1.0,13.7,3.0,12,7,164,0
698,Joseph Manjack,USC,0,1,3,2,1,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,1.1,5.6,2.5,12,7,67,0
699,Silas Starr,Stan,0,0,0,0,0,0,2,2,0,4,2,1,1,0,0,0,0,0,0,0,1.3,4.5,3.3,12,6,54,0
700,Jayden Umbarger,Navy,0,2,0,0,0,0,2,1,0,0,2,0,0,5,0,0,0,0,0,0,1.1,5.0,13.5,12,6,60,0
701,Willie Wright,FlaAtl,0,0,0,2,3,0,2,0,0,0,3,0,0,2,0,0,0,0,0,0,1.0,8.7,3.2,12,6,104,0
702,Ty Robinson,Colo,0,0,0,2,2,1,0,0,0,3,0,0,4,0,0,0,0,0,0,0,1.0,5.3,4.8,12,6,64,1
703,Savon Scarver,UtahSt,0,0,4,0,3,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0.9,3.5,2.4,12,6,42,1
704,Christan Horn,App,0,2,1,0,0,1,0,1,0,1,0,1,1,1,0,0,3,0,0,0,0.9,3.8,2.9,12,5,46,0
705,Jimmy Calloway,Tenn,0,0,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,7.0,3.2,12,5,84,1
706,Ketron Jackson,Ark,0,2,2,2,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0.9,8.1,3.8,12,5,97,1
707,Shemar Thornton,FIU,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2.3,3.3,12,5,27,0
708,Tyson Thompson,HouBap,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,51.1,22.9,11,57,562,2
709,Lujuan Winningham,CenArk,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,76.4,28.2,11,53,840,5
710,Terez Traynor,Idaho,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,67.0,17.2,11,50,737,3
711,Quan Hampton,NoIa,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,39.1,32.4,11,39,430,2
712,Jaden Bradley,Pitt,0,2,0,0,1,1,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0.9,11.7,2.1,11,9,129,0
713,Jaylon Barden,Pitt,0,2,0,2,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1.2,15.8,2.1,11,9,174,2
714,Jamichael Thompson,MiddTn,0,1,2,2,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,1.1,6.5,2.4,11,9,72,0
715,Trae Hall,NM,0,0,0,0,0,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1.6,4.7,4.5,11,8,52,1
716,D'ionte Smith,Missou,0,3,0,1,0,1,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0.8,17.7,2.5,11,8,195,1
717,Marcayll Jones,Mem,0,0,0,0,0,0,0,0,3,0,3,0,1,4,0,0,0,0,0,0,0.9,8.5,2.6,11,8,94,0
718,Jacolby George,Mia-Fl,0,0,0,0,1,1,0,0,0,0,1,1,3,4,0,0,0,0,0,0,1.2,16.6,2.4,11,7,183,1
719,Khamran Laborn,Buff,0,0,2,1,1,1,1,2,0,0,0,0,2,1,0,0,0,0,0,0,1.0,5.1,3.0,11,7,56,0
720,Elijhah Badger,AriSt,0,0,0,1,1,0,2,2,0,0,0,0,2,1,0,0,0,0,2,0,1.0,5.5,3.5,11,7,61,0
721,Chris Carpenter,Colo,0,0,0,0,0,0,0,2,1,3,2,0,1,2,0,0,0,0,0,0,1.6,4.1,4.4,11,7,45,0
722,Kobie Campbell,Rice,0,0,1,2,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,1.8,5.8,3.3,11,7,64,0
723,Mark Walker,Navy,0,1,1,0,3,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0.9,5.7,12.4,11,7,63,0
724,Darius Savedge,ODU,0,0,0,0,0,0,4,0,0,0,8,6,0,2,0,0,2,0,0,0,1.1,9.5,2.7,11,6,105,1
725,McLane Mannix,TxTch,0,0,1,0,1,3,0,0,0,1,0,0,3,2,0,0,0,0,0,0,1.0,9.2,2.9,11,6,101,1
726,Hassan Littles,BallSt,0,0,1,1,0,0,0,0,0,0,0,0,6,2,0,0,0,1,0,0,0.9,2.8,2.6,11,6,31,0
727,Joshua Youngblood,Rut,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,5,0,1.2,4.7,2.8,11,6,52,1
728,Pat Bryant,Ill,0,0,2,0,3,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,1.1,8.9,3.5,11,6,98,0
729,Darius Savedge,ODU,0,0,0,0,0,0,4,0,0,0,8,6,0,2,0,0,2,0,0,0,1.1,9.5,2.7,11,6,105,1
730,Ze'Vian Capers,Auburn,0,1,0,0,5,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1.0,4.9,2.5,11,6,54,0
731,Rufus Harvey,MissSt,0,0,0,0,0,0,0,1,5,0,0,0,4,0,0,0,0,0,1,0,2.2,3.5,1.6,11,5,39,1
732,Tyleek Collins,UNLV,0,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,9.4,3.5,11,5,103,1
733,Carlos Sandy,Ill,0,0,3,0,0,1,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0.9,1.5,3.5,11,4,16,0
734,Deion Colzie,ND,0,0,2,0,0,0,1,0,2,1,2,0,1,1,0,0,1,0,0,0,1.0,6.1,2.5,11,4,67,0
