,,,Week-By-Week Targets,,,,,,,,,,,,,,,,,,,,Averages,,,Receiving Totals,,,
553,Derrick Dillon,LSU,0,1,1,3,0,0,6,0,2,0,0,0,0,0,4,2,0,0,2,0,2.3,9.6,3.7,21,15,202,2
554,Jalen Nailor,MSU,0,4,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,7,0,5.3,5.0,4.6,21,15,106,0
555,Michael Love,NIU,0,2,2,4,0,0,0,2,3,2,3,0,2,0,1,0,0,0,0,0,1.9,5.1,5.8,21,13,107,0
556,Lawrence Keys,ND,0,2,0,3,5,0,0,0,0,2,1,1,2,3,2,0,0,0,0,0,2.1,6.4,5.2,21,13,134,0
557,Javon McKinley,ND,0,1,0,2,1,1,6,0,0,4,3,3,0,0,0,0,0,0,0,0,2.6,12.8,5.2,21,11,268,4
558,Caleb Reams,Ill,0,0,0,0,0,0,0,0,0,2,0,5,0,4,10,0,0,0,0,0,5.3,5.1,5.7,21,10,108,0
559,Matlin Marshall,GaSt,0,0,0,5,7,0,2,1,0,2,0,0,2,2,0,0,0,0,0,0,3.0,3.6,5.6,21,10,75,0
560,Daniel George,PSU,0,3,0,0,0,0,2,1,1,2,0,5,0,0,2,0,0,0,5,0,2.6,4.8,5.8,21,9,100,0
561,Calif Gossett,UL-Laf,0,1,0,0,2,2,0,2,3,0,0,3,0,1,1,2,0,0,0,3,2.0,8.9,5.0,20,15,178,0
562,Demetrius Douglas,Minn,0,1,1,4,0,2,0,0,1,1,0,0,4,1,4,0,0,0,0,1,1.7,7.9,6.3,20,14,157,0
563,Jafar Armstrong,ND,0,1,0,0,0,0,0,1,0,4,5,3,2,0,3,0,0,0,1,0,2.5,4.9,4.9,20,13,97,0
564,Tyson Morris,Ark,0,2,1,1,5,2,0,2,2,0,4,0,0,0,1,0,0,0,0,0,2.2,7.8,4.9,20,13,155,1
565,Braden Lenzy,ND,0,0,0,2,0,0,1,3,0,2,2,0,2,1,5,0,0,0,2,0,2.2,12.7,4.9,20,11,254,2
566,Elijah Jeffreys,UConn,0,0,0,0,0,1,2,3,2,3,3,0,0,2,4,0,0,0,0,0,2.5,7.2,5.3,20,11,143,1
567,Cade Sutherland,USA,0,6,1,1,2,1,1,0,0,2,0,1,3,1,1,0,0,0,0,0,1.8,8.2,7.2,20,10,164,0
568,Carlton Todd,Buff,0,0,2,2,2,3,4,0,2,2,0,0,0,0,1,0,0,2,0,0,2.2,5.8,7.3,20,10,115,0
569,Keishawn Watson,App,0,3,2,0,0,1,0,0,2,1,4,0,1,1,5,0,0,0,0,0,2.2,5.2,5.5,20,9,104,1
570,Dominic Stampley,Ill,0,3,1,3,1,0,1,7,3,0,0,0,0,0,0,0,0,1,0,0,2.2,5.1,5.4,20,9,101,0
571,Kaleb Smith,VaTech,0,4,5,3,0,2,1,0,2,0,2,0,1,0,0,0,0,0,0,0,2.5,6.1,6.5,20,9,121,1
572,Antoine Green,UNC,0,2,1,0,0,0,0,0,7,0,3,0,2,1,1,0,0,0,3,0,2.2,10.9,4.7,20,8,217,2
573,Elijah Lilly,NM,0,6,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,4.8,6.2,20,7,95,0
574,DJ England-Chisolm,MiddTn,0,4,2,3,0,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,2.2,8.1,5.6,20,6,162,1
575,Nick Mardner,Hawaii,0,0,0,1,0,0,0,3,1,3,4,1,0,1,2,0,0,0,4,0,2.2,8.5,3.2,20,5,169,2
576,John Burt,Tex,0,0,2,2,1,0,2,1,0,7,0,2,3,0,0,0,0,0,0,0,2.5,2.6,4.2,20,5,52,1
577,T'Qele Holmes,CoastC,0,1,2,4,4,4,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1.6,5.9,5.9,19,13,112,0
578,Josh Delgado,Oregon,0,3,3,4,2,0,0,1,1,0,1,0,1,2,1,0,0,0,0,0,1.7,7.7,4.3,19,11,147,0
579,Clevan Thomas,Kty,0,0,1,0,3,1,0,2,3,1,0,1,2,1,1,0,0,0,0,3,1.7,5.2,7.5,19,11,99,1
580,Braylon Sanders,Miss,0,0,0,0,5,1,0,0,5,0,2,2,0,0,4,0,0,0,0,0,3.2,10.1,5.9,19,10,192,0
581,Jake Herslow,ODU,0,2,6,0,4,0,1,1,2,0,1,2,0,0,0,0,0,0,0,0,2.4,5.0,5.4,19,9,95,0
582,Ayden Eberhardt,Wyo,0,1,2,1,5,1,0,0,0,1,0,2,1,2,1,0,0,0,0,2,1.6,8.8,7.9,19,8,168,2
583,Keshunn Abram,KentSt,0,5,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,5.1,5.4,19,8,97,1
584,Sean Savoy,MD,0,1,0,0,0,3,6,4,4,0,1,0,0,0,0,0,0,0,0,0,3.2,2.9,5.8,19,6,56,0
585,Dan Chisena,PSU,0,2,0,1,0,3,4,1,0,3,0,2,2,0,1,0,0,0,0,0,1.9,3.5,5.2,19,3,66,0
586,Isaiah Holiness,SJSU,0,0,0,0,4,3,3,0,0,1,4,3,0,0,0,0,0,0,0,0,2.6,8.1,3.6,18,15,145,1
587,Tavares Kelly,UVa,0,0,4,0,3,1,0,2,0,2,1,2,0,2,1,0,0,0,0,0,1.8,8.4,3.6,18,14,152,1
588,Chico McClatcher,Wash,0,6,5,2,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,2.0,5.7,4.4,18,13,102,1
589,Ben Skowronek,NW,0,6,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,7.8,6.0,18,12,141,0
590,Austin Williams,MissSt,0,4,1,1,1,1,0,1,0,4,2,0,0,2,1,0,0,0,0,0,1.8,6.6,5.7,18,11,119,2
591,Jace James,NW,0,0,0,0,0,0,1,0,4,3,3,4,0,2,1,0,0,0,0,0,2.6,5.1,6.0,18,10,92,2
592,John Okwoli,Wyo,0,1,1,1,3,0,0,1,3,1,0,0,1,0,4,0,0,0,0,2,1.8,4.1,7.5,18,9,74,0
593,Jordan Wayne-Prather,BGSU,0,6,3,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2.6,3.2,5.8,18,9,57,0
594,OrTre Smith,SCar,0,0,2,6,1,2,0,0,3,2,1,0,0,0,1,0,0,0,0,0,2.3,3.8,4.0,18,9,69,1
595,Talik Keaton,Marsh,0,0,1,3,0,2,7,1,1,0,2,0,1,0,0,0,0,0,0,0,1.6,7.8,5.2,18,9,140,1
596,Xavier Legette,SCar,0,0,0,0,0,1,0,0,0,1,4,9,3,0,0,0,0,0,0,0,2.6,4.4,4.0,18,9,80,1
597,Luke Mayock,Mia-O,0,4,1,1,2,1,0,3,1,2,0,1,0,0,2,0,0,0,0,0,1.8,7.8,5.4,18,9,141,1
598,Trevor Terry,SouMis,0,2,1,0,0,0,0,5,5,2,0,0,1,1,0,0,0,1,0,0,2.3,5.0,4.1,18,9,90,0
599,Darrell Harding,Duke,0,0,3,1,0,1,0,1,1,2,0,4,1,1,3,0,0,0,0,0,1.8,7.2,4.9,18,8,130,0
600,Brendan O'Leary-Orange,Nevada,0,0,0,0,0,0,0,0,0,1,0,1,0,3,6,0,0,0,0,7,3.6,6.1,3.7,18,8,109,0
601,Colby Ransom,GaSo,0,0,1,0,0,2,3,0,2,1,1,2,0,2,2,0,0,2,0,0,1.8,4.6,11.6,18,6,83,0
602,Keith Corbin,Hou,0,1,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,11.3,5.6,17,11,192,2
603,Heron Maurisseau,UConn,0,5,2,0,0,0,0,2,0,1,0,3,0,2,2,0,0,0,0,0,2.1,6.6,4.5,17,10,113,0
604,Jai Williams,CoastC,0,0,1,3,1,4,0,2,0,0,4,1,1,0,0,0,0,0,0,0,2.1,8.0,5.2,17,9,136,2
605,Larry Collins,CoastC,0,4,0,0,1,3,0,0,0,0,0,0,3,4,2,0,0,0,0,0,2.8,7.2,5.2,17,8,122,0
606,Brian Hightower,Mia-Fl,0,0,2,8,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2.8,5.2,4.0,17,8,88,0
607,Cam Blakely,Mia-O,0,2,0,1,2,0,0,6,1,3,0,0,0,1,0,0,0,0,0,1,1.9,5.1,5.1,17,7,86,0
608,Jamal Glaspie,Fres,0,1,2,0,0,3,0,2,2,1,1,3,0,0,2,0,0,0,0,0,1.9,4.6,4.5,17,6,79,0
609,Kearis Jackson,UGa,0,3,0,0,0,0,0,0,1,0,0,4,4,2,2,1,0,0,0,0,2.4,4.6,4.1,17,5,79,0
610,Darius Savedge,ODU,0,0,0,0,0,0,0,8,0,0,2,4,0,4,14,0,0,0,0,0,2.0,9.0,4.6,16,11,144,0
611,Darius Savedge,ODU,0,0,0,0,0,0,0,8,0,0,2,4,0,4,14,0,0,0,0,0,2.0,9.0,4.6,16,11,144,0
612,CJ Sanders,SMU,0,0,0,0,0,1,0,0,0,0,2,1,0,4,3,0,0,5,0,0,1.2,9.6,3.3,16,11,153,0
613,Chabastin Taylor,KanSt,0,1,6,0,0,0,0,0,1,1,0,1,0,3,3,0,0,0,0,0,2.3,10.1,5.4,16,10,161,1
614,Jabir Daughtry-Frye,Troy,0,2,0,0,0,0,0,0,4,1,1,4,4,0,0,0,0,0,0,0,2.0,5.6,3.4,16,10,90,0
615,Chavis Dawkins,SCar,0,0,0,0,3,2,0,2,2,0,0,2,2,0,3,0,0,0,0,0,2.0,6.1,3.5,16,10,98,0
616,Demario Douglas,Lib,0,3,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,4,0,0,4.0,8.5,3.6,16,9,136,1
617,Joshua Youngblood,KanSt,0,0,1,0,0,1,3,0,1,3,0,1,4,1,1,0,0,0,0,0,1.5,4.6,5.4,16,9,73,0
618,Paul Woods,Rut,0,2,0,0,0,5,1,2,0,1,0,0,1,3,1,0,0,0,0,0,1.8,3.0,5.9,16,9,48,0
619,Cameron Hairston,UConn,0,1,1,0,0,3,1,3,0,2,4,0,0,0,1,0,0,0,0,0,2.0,10.5,4.3,16,8,168,1
620,Sam Letton,Troy,0,1,0,1,3,2,0,0,0,3,1,1,1,2,1,0,0,0,0,0,1.6,6.2,3.4,16,7,99,0
621,Austin Ogunmakin,NorTx,0,0,0,0,0,0,0,1,3,2,4,4,0,0,2,0,0,0,0,0,2.7,5.5,3.6,16,6,88,0
622,Dontae Crow,Wyo,0,2,1,1,2,3,0,0,3,1,0,0,0,1,0,0,0,0,0,2,1.8,4.4,6.7,16,5,70,0
623,Jernard Phillips,USF,0,3,1,4,0,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,2.0,2.8,5.0,16,5,45,0
624,Jalen Wayne,USA,0,0,0,0,0,1,0,0,5,1,0,2,2,2,3,0,0,0,0,0,2.3,3.9,5.8,16,5,62,2
625,Dominic Gicinto,Missou,0,0,2,0,1,0,1,2,0,3,0,2,4,1,0,0,0,0,0,0,2.0,3.8,4.3,16,4,61,0
626,Will Swinney,Clem,0,1,0,0,2,0,0,0,2,0,3,3,0,0,1,3,0,0,0,0,1.7,6.3,3.0,15,12,94,0
627,Dante Cousart,FlaAtl,0,2,4,5,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.4,4.5,3.1,15,12,67,0
628,Bryson Smith,Hou,0,0,1,3,3,2,0,3,1,0,0,0,2,0,0,0,0,0,0,0,1.7,4.1,5.0,15,9,62,0
629,Isaiah Richardson,SDSU,0,1,0,0,4,0,2,0,2,0,0,2,3,1,0,0,0,0,0,0,2.1,7.9,3.9,15,9,119,1
630,Geordon Porter,AriSt,0,0,0,0,2,1,0,2,0,1,0,1,1,0,0,0,0,0,0,7,2.1,5.5,4.0,15,8,83,0
631,Tavin Richardson,Marsh,0,3,0,2,0,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,3.0,5.8,4.4,15,8,87,0
632,Jalen Camp,GaTech,0,2,2,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,8.9,5.8,15,7,134,1
633,Allen Dailey,Kty,0,2,3,1,2,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.5,5.0,6.0,15,7,75,0
634,Hasaan Patterson,ODU,0,0,2,0,1,7,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1.9,3.5,4.3,15,6,52,0
635,Eli Pancol,Duke,0,0,2,3,0,0,0,0,3,0,0,3,2,0,2,0,0,0,0,0,2.1,6.1,4.1,15,6,91,3
636,Boobie Curry,Ari,0,0,0,0,0,0,3,0,4,1,1,0,0,3,3,0,0,0,0,0,2.5,4.5,3.7,15,6,68,0
637,Walter Dawn,UTEP,0,2,2,0,1,1,0,0,0,1,0,0,3,4,1,0,0,0,0,0,1.5,5.2,4.7,15,6,78,0
638,Jaquarii Roberson,Wake,0,0,0,2,5,0,0,2,0,0,1,0,1,0,0,0,0,0,4,0,2.5,5.3,3.3,15,6,80,1
639,Stephen Sullivan,LSU,0,0,0,4,3,0,1,1,2,0,0,0,0,0,1,0,0,0,2,0,2.0,9.3,2.5,14,12,130,0
640,Jessie Britt,UMass,0,2,2,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,7.7,3.7,14,11,108,0
641,Tyler Tupa,Ohio,0,4,0,0,4,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,2.8,8.5,4.3,14,9,119,2
642,JaVonta Payton,MissSt,0,1,1,0,2,2,0,1,1,0,1,0,0,2,1,0,0,0,2,0,1.1,10.5,4.4,14,9,147,0
643,Chris Coleman,Fres,0,4,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,11.3,3.7,14,9,158,1
644,Ryan Mitchell,Navy,0,2,0,0,0,2,1,0,2,1,1,0,1,3,0,0,0,0,0,1,1.6,13.1,14.3,14,8,183,1
645,Khaleb Hood,GaSo,0,1,2,1,0,1,1,0,0,0,0,1,0,2,3,0,0,2,0,0,1.4,7.0,9.0,14,8,98,0
646,Theo Wease,Okla,0,0,2,1,0,2,1,0,1,1,0,0,5,0,0,0,0,0,1,0,1.8,9.7,3.7,14,8,136,2
647,TJ Chase,Clem,0,1,0,1,3,0,0,1,1,4,0,0,1,0,2,0,0,0,0,0,1.8,5.0,2.8,14,7,70,0
648,Ricky Pearsall,AriSt,0,2,0,0,1,1,0,2,1,1,0,1,1,1,1,0,0,0,0,2,1.3,9.1,3.7,14,7,128,0
649,Nick Kovacs,Toledo,0,2,0,1,0,0,0,2,6,0,0,1,2,0,0,0,0,0,0,0,2.3,6.8,4.2,14,7,95,0
650,Courtney Lark,Hou,0,3,0,0,0,1,0,0,1,5,0,0,0,0,4,0,0,0,0,0,2.3,10.0,4.6,14,7,140,2
651,Jeremiah Hawkins,Cal,0,1,1,2,2,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2.0,4.7,3.9,14,7,66,0
652,Trent Cloud,Cin,0,0,4,3,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2.0,2.4,3.8,14,7,34,1
653,Melvin Hill,UMass,0,3,1,0,1,1,1,2,0,5,0,0,0,0,0,0,0,0,0,0,1.8,2.8,3.7,14,7,39,0
654,Malik Washington,NW,0,0,0,2,2,1,0,0,1,2,2,1,1,1,1,0,0,0,0,0,1.4,1.8,4.7,14,6,25,0
655,Andre Crump,SJSU,0,1,1,0,2,1,0,3,2,1,1,1,0,1,0,0,0,0,0,0,1.4,8.4,2.8,14,6,118,1
656,Justin Marshall,Lou,0,0,2,0,2,0,3,0,0,0,0,3,0,0,3,0,0,0,1,0,2.3,9.6,4.8,14,6,135,0
657,Phil Patterson,VaTech,0,3,4,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.3,5.1,4.5,14,6,72,1
658,Darion Anderson,GaSo,0,1,1,1,0,2,0,0,0,0,0,3,2,2,2,0,0,0,0,0,1.8,8.3,9.0,14,4,116,2
659,Andre Williams,Akron,0,1,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,7.4,3.4,13,10,96,0
660,Kadarius Toney,Fla,1,0,2,0,0,0,0,0,0,0,0,1,2,0,5,0,0,0,2,0,1.9,14.9,2.8,13,10,194,1
661,Xavier White,TxTch,0,7,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,12.2,2.5,13,10,159,1
662,Devaughn Cooper,UTEP,0,1,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,11.3,4.1,13,10,147,0
663,Calvin Jackson,WashSt,0,0,0,0,0,0,0,7,0,0,0,0,1,5,0,0,0,0,0,0,4.3,9.0,1.9,13,10,117,1
664,Hezekiah Grimsley,VaTech,0,4,3,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1.2,13.1,4.2,13,10,170,2
665,Landen Akers,IaSt,0,2,0,0,1,1,1,0,0,4,0,0,1,3,0,0,0,0,0,0,1.1,8.4,2.7,13,9,109,0
666,Jake Bailey,Rice,0,0,0,1,0,2,4,0,0,1,1,0,1,3,0,0,0,0,0,0,1.9,4.1,4.1,13,9,53,0
667,TreVontae Hights,TCU,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,8.3,3.3,13,8,108,0
668,Dylan Thomas,TCU,0,1,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,9.3,3.3,13,8,121,1
669,Tre Tucker,Cin,0,0,1,0,0,1,0,1,1,0,1,0,0,2,0,3,0,0,0,3,0.9,7.6,3.5,13,8,99,0
670,Drake Stoops,Okla,0,0,2,2,0,1,1,0,3,1,0,0,0,0,0,0,0,0,3,0,1.9,7.3,3.4,13,8,95,0
671,Tre Tipton,Pitt,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,6.2,2.6,13,7,81,1
672,Ethan Dedeaux,SDSU,0,1,1,0,4,0,1,0,0,1,0,3,0,1,0,0,0,1,0,0,1.4,9.3,3.4,13,7,121,1
673,Jared Wyatt,NMSt,0,0,0,3,2,0,0,2,0,0,0,1,1,2,2,0,0,0,0,0,1.9,10.7,2.9,13,7,139,1
674,Landry Weber,KanSt,0,2,0,1,0,1,2,0,0,0,1,0,5,1,0,0,0,0,0,0,1.4,9.0,4.4,13,7,117,0
675,Demarcus Gregory,Miss,0,2,0,3,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2.2,9.8,4.0,13,6,127,0
676,Dominic Johnson,Buff,0,1,4,1,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1.6,3.5,4.7,13,6,46,1
677,Jordan Kerley,AriSt,0,3,2,0,2,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,1.9,6.2,3.5,13,6,81,0
678,Jameson Williams,OhioSt,0,0,0,1,2,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,2.2,8.6,3.3,13,6,112,1
679,Mydreon Vines,ECU,0,5,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,3.2,3.0,13,5,42,0
680,Laress Nelson,MSU,0,2,0,0,0,1,0,0,0,2,0,5,0,1,1,0,0,1,0,0,1.9,3.7,2.9,13,4,48,0
681,Jerreth Sterns,HouBap,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,69.4,32.4,12,105,833,9
682,Tyler Hudson,CenArk,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,81.3,14.8,12,55,975,12
683,Lyndon Rash,Gram,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,34.9,16.2,12,33,419,6
684,Terrance Dixon,GaSt,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.8,3.2,12,9,82,1
685,Jacob Robertson,Tulane,0,2,2,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,1,1.1,6.2,3.7,12,9,74,1
686,Giles Jackson,Mich,0,0,1,0,0,1,0,0,1,1,1,0,0,2,1,0,0,0,0,4,1.1,11.8,3.0,12,9,142,1
687,Kade Warner,Neb,0,0,0,0,0,0,0,3,0,2,2,0,1,2,2,0,0,0,0,0,2.0,8.4,3.7,12,8,101,0
688,Noah Henderson,CHAR,0,5,0,0,3,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,2.0,5.4,3.8,12,8,65,0
689,Brandius Batiste,UL-Mon,0,1,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,9.3,3.0,12,7,112,0
690,Dannis Jackson,Miss,0,0,0,0,2,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2.0,6.7,3.7,12,7,80,0
691,Bryce Oliver,Kty,0,1,1,0,1,0,0,2,2,3,0,0,2,0,0,0,0,0,0,0,1.7,9.3,4.8,12,6,111,1
692,Malik Dunner,BallSt,0,0,1,3,1,0,0,1,1,0,0,3,0,0,2,0,0,0,0,0,1.0,3.3,3.3,12,6,39,1
693,CJ Yarbrough,Lib,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,6.0,10.3,2.7,12,6,124,0
694,Darren Wilson,IaSt,0,1,0,2,0,4,2,0,0,2,0,0,1,0,0,0,0,0,0,0,1.7,4.9,2.5,12,5,59,0
695,Marcus Washington,Tex,0,2,0,2,0,0,3,0,0,0,0,0,1,1,2,0,0,1,0,0,1.7,2.8,2.5,12,3,33,0
696,Wayne Toussant,LaTech,0,0,1,0,0,2,0,1,2,0,0,2,1,0,2,0,0,0,1,0,1.2,2.2,2.6,12,2,26,0
697,Avery Davis,ND,0,0,0,1,2,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,1.6,11.3,2.7,11,10,124,2
698,Terrence Horne,USF,0,0,1,2,0,3,0,0,0,1,0,2,0,0,2,0,0,0,0,0,1.8,6.9,3.4,11,8,76,2
699,Jared Atkinson,Baylor,0,1,1,0,0,1,0,0,0,0,3,1,0,1,2,0,0,1,0,0,1.1,7.0,2.5,11,7,77,0
700,Derek Wright,UtahSt,0,0,2,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,2.8,9.3,2.3,11,7,102,2
701,Puka Nacua,Wash,0,0,0,1,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,3.7,15.3,2.7,11,7,168,2
702,Jalen Johnson,Ari,0,0,1,0,0,0,1,1,0,3,3,0,0,1,1,0,0,0,0,0,1.6,7.2,2.7,11,7,79,1
703,Dontavius Butler-Jenkins,Pitt,0,0,0,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,5.9,2.2,11,6,65,1
704,Keonta Nixon,CentMi,0,4,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.8,4.9,2.4,11,6,54,0
705,Tevin Bush,WVU,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,8.6,2.4,11,6,95,1
706,Jermaine Braddock,SJSU,0,4,3,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,2.2,6.8,2.2,11,6,75,2
707,Keion Wakefield,Lou,0,0,1,0,2,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,1.8,6.6,3.7,11,6,73,0
708,Rico Bussey,NorTx,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,13.6,2.5,11,5,150,1
709,Waydale Jones,Wake,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,0,0,0,0,0,2.2,3.7,2.4,11,5,41,0
710,Cadarrius Thompson,GaSt,0,0,0,0,0,0,0,1,0,0,0,0,7,1,1,0,0,1,0,0,1.6,3.3,2.9,11,2,36,0
711,Hendrix Johnson,NoAri,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,82.8,22.2,10,60,828,5
712,Harry Ballard,Ark-PB,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,93.8,35.7,10,52,938,10
713,Andrew Boston,EastWa,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,73.0,29.4,10,50,730,6
714,Britain Covey,Utah,0,1,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,7.7,3.1,10,10,77,0
715,Daewood Davis,Oregon,0,0,4,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1.1,8.9,2.3,10,9,89,1
716,Aaron Bedgood,CoastC,0,0,0,2,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.0,7.6,3.1,10,8,76,1
717,Jared Sparks,Purdue,0,5,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.3,10.8,2.0,10,8,108,1
718,Brandon Robinson,FlaAtl,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,5,0,0,2.5,12.2,2.1,10,7,122,1
719,Brian Smith,UL-Laf,0,3,0,2,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2.0,7.4,2.5,10,7,74,0
720,Anthony Williams,MSU,0,0,0,0,0,1,0,0,0,1,0,0,2,0,5,0,0,0,1,0,0.9,7.7,2.2,10,6,77,0
721,A.D. Miller,Okla,0,1,2,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,1.7,11.8,2.7,10,6,118,0
722,Cassius Allen,UL-Laf,0,0,2,3,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1.7,7.9,2.5,10,6,79,1
723,Andre Bodison,NMSt,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,0,0,0,0,0,2.5,6.6,2.2,10,6,66,1
724,Michael Young,ND,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,3.3,2.1,2.5,10,6,21,0
725,Cornell Hendrick,ODU,0,0,0,0,0,0,2,2,2,0,2,2,0,4,6,0,0,0,0,0,1.3,3.4,2.9,10,5,34,0
726,Cornell Hendrick Jr.,ODU,0,0,0,0,0,0,2,2,2,0,2,2,0,4,6,0,0,0,0,0,1.3,3.4,2.9,10,5,34,0
727,Ramel Keyton,Tenn,0,0,0,2,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,2,1.3,10.4,2.9,10,4,104,0
728,Leroy Henley,ECU,0,5,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4,3.2,2.3,10,4,32,0
729,Nikko Hall,ColoSt,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.2,2.3,10,4,42,0
730,DJ Turner,MD,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,8.4,3.0,10,4,84,0
731,Ty McCullouch,ColoSt,0,1,2,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5.4,2.3,10,3,54,0
732,Cole McGowan,Hou,0,3,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3,0.5,3.3,10,2,5,0
733,Shedrick Jackson,Auburn,0,0,0,0,0,0,0,0,2,1,0,0,1,1,3,0,0,2,0,0,1.7,3.1,2.6,10,2,31,0
734,Ben Ratzlaff,HouBap,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,126.6,24.3,9,87,1139,12
735,Keyston Fuller,Rich,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,106.9,36.0,9,53,962,10
736,Caleb Snead,Camp,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61.6,40.9,9,29,554,6
737,Deion McShane,NoIa,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,24.4,23.7,9,25,220,1
