,,,Week-By-Week Targets,,,,,,,,,,,,,,,,,,,,Averages,,,Receiving Totals,,,
369,Cameron Gardner,MissSt,0,0,0,0,2,9,7,0,0,1,0,0,4,1,0,1,0,0,0,0,3.6,4.4,4.5,25,12,110,0
370,LV Bunkley-Shelton,AriSt,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,3,5,0,0,0,6.3,4.0,29.1,25,11,100,0
371,Josh Vann,SCar,0,0,0,0,1,3,2,1,3,0,5,3,2,2,3,0,0,0,0,0,2.5,3.5,8.6,25,10,88,1
372,Greg White,NorTx,0,2,0,4,0,10,6,2,0,0,0,0,1,0,0,0,0,0,0,0,4.2,7.2,7.5,25,8,179,1
373,Ja'Shaun Poke,KentSt,0,0,0,0,0,0,0,0,0,0,5,6,6,7,0,0,0,0,0,0,6.0,13.6,19.0,24,21,326,3
374,Xavier White,TxTch,0,0,0,0,1,4,3,0,3,0,6,1,0,1,5,0,0,0,0,0,3.0,4.3,6.1,24,21,104,0
375,Tez Johnson,Troy,0,0,0,1,1,0,1,4,2,4,1,0,3,1,2,4,0,0,0,0,2.2,8.8,5.4,24,18,211,0
376,Alec Pierce,Cin,0,0,0,0,0,0,0,0,6,3,0,1,2,0,0,0,7,0,5,0,4.0,13.1,8.3,24,17,315,3
377,Lajohntay Wester,FlaAtl,0,0,0,0,0,5,0,0,3,2,1,3,3,0,1,0,0,6,0,0,2.7,4.8,10.8,24,17,114,1
378,Ayden Eberhardt,Wyo,0,0,0,0,0,0,0,0,3,3,7,0,0,4,4,3,0,0,0,0,4.0,10.5,19.7,24,16,252,0
379,Elijah Higgins,Stan,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,7,7,0,0,0,6.0,7.3,11.2,24,15,176,0
380,Devon Williams,Oregon,0,0,0,0,0,0,0,0,0,0,2,2,10,6,0,0,1,0,3,0,4.0,11.9,12.8,24,15,286,2
381,Giles Jackson,Mich,0,0,0,0,0,0,0,0,5,8,3,2,6,0,0,0,0,0,0,0,4.8,7.0,11.3,24,15,167,0
382,Amare Jones,Tulane,0,0,5,3,3,0,4,4,0,0,1,1,0,0,3,0,0,0,0,0,2.4,4.2,8.0,24,14,101,0
383,Jontre Kirklin,LSU,0,0,0,0,1,7,2,0,2,3,0,0,1,0,4,2,2,0,0,0,2.7,7.7,5.9,24,13,184,3
384,Dontae Fleming,UL-Laf,0,0,2,6,0,0,0,2,1,2,2,3,0,2,4,0,0,0,0,0,2.7,7.9,8.2,24,12,190,1
385,Brandon Robinson,FlaAtl,0,0,0,0,0,0,0,0,0,0,3,2,1,0,3,8,0,7,0,0,4.0,6.0,10.8,24,12,145,3
386,Tony Grimes,Akron,0,0,0,0,0,0,0,0,0,0,3,9,4,2,0,6,0,0,0,0,4.8,5.4,16.6,24,12,130,0
387,B.J. Casteel,Ari,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,7,0,0,0,0,6.0,5.5,13.5,24,11,133,0
388,Tre Tipton,Pitt,0,0,0,0,1,3,4,2,1,0,2,0,6,1,0,4,0,0,0,0,2.7,4.3,5.7,24,11,104,0
389,Brian Hightower,Ill,0,0,0,0,0,0,0,0,2,8,3,2,1,0,1,4,3,0,0,0,3.0,8.7,12.3,24,11,209,3
390,Ricky White,MSU,0,0,0,0,0,0,0,0,4,10,8,2,0,0,0,0,0,0,0,0,6.0,9.3,10.0,24,10,223,1
391,Tarik Black,Tex,0,0,6,0,2,5,5,0,1,2,2,0,0,1,0,0,0,0,0,0,3.0,10.0,7.0,24,10,240,1
392,Dennis Robinson,NIU,0,0,0,0,0,0,0,0,0,0,2,2,1,6,8,5,0,0,0,0,4.0,4.0,11.2,24,8,95,2
393,Tyler Hudson,CenArk,0,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,36.7,26.1,23,50,845,7
394,Landen Akers,IaSt,0,0,1,0,3,2,5,0,0,6,1,0,0,1,1,0,2,0,1,0,2.3,11.7,6.3,23,18,269,1
395,Bryson Smith,Hou,0,0,0,0,0,0,2,1,1,4,4,3,0,0,0,8,0,0,0,0,3.3,7.5,8.1,23,16,173,2
396,De'Vion Warren,Ark,0,0,0,0,2,6,6,3,0,2,2,2,0,0,0,0,0,0,0,0,3.3,12.1,8.2,23,15,278,3
397,Khaleb Hood,GaSo,0,0,3,0,3,3,0,1,3,0,3,2,0,1,2,0,0,2,0,0,1.9,9.7,13.6,23,15,224,2
398,KeAndre Lambert-Smith,PSU,0,0,0,0,0,0,0,0,2,3,3,4,1,0,5,3,2,0,0,0,2.9,6.0,7.7,23,15,138,0
399,Braylon Sanders,Miss,0,0,0,0,1,0,0,2,2,5,0,4,0,5,0,0,4,0,0,0,2.9,16.3,6.9,23,15,376,4
400,Drake Stoops,Okla,0,0,0,0,4,1,3,0,1,2,3,0,3,0,3,0,1,0,2,0,2.3,9.5,6.4,23,15,219,2
401,Ma'jon Wright,Ari,0,0,0,0,0,0,0,0,0,0,0,1,5,3,4,10,0,0,0,0,4.6,7.7,12.9,23,15,176,1
402,DJ England-Chisolm,MiddTn,0,2,0,1,4,2,2,2,3,0,0,4,3,0,0,0,0,0,0,0,2.6,7.5,7.5,23,14,172,2
403,DeMarcus Harris,Kty,0,0,0,0,5,5,3,1,0,4,0,4,0,0,1,0,0,0,0,0,2.9,3.8,9.5,23,14,87,0
404,Bryce Mitchell,Toledo,0,0,0,0,0,0,0,0,0,0,5,5,1,7,4,1,0,0,0,0,3.8,13.3,10.7,23,13,306,4
405,Jaylen Hall,WestMi,0,0,0,0,0,0,0,0,0,0,2,4,5,0,7,5,0,0,0,0,4.6,14.0,15.1,23,12,323,7
406,Jonah Panoke,Hawaii,0,0,0,0,0,0,0,0,0,1,0,1,9,3,5,3,0,1,0,0,3.3,4.1,7.6,23,11,95,0
407,C.J. Riley,NCSU,0,0,0,0,3,1,2,2,2,0,2,2,2,1,3,0,0,0,3,0,2.1,5.3,5.9,23,9,123,2
408,Lujuan Winningham,CenArk,0,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,23.7,25.0,22,37,522,12
409,La'Vontae Shenault,Colo,0,0,0,0,0,0,0,0,0,0,0,5,0,6,7,4,0,0,0,0,5.5,8.8,12.8,22,17,193,0
410,Trevor Wilson,Buff,0,0,0,0,0,0,0,0,0,0,0,6,2,6,0,6,18,6,0,0,3.1,14.5,14.3,22,16,319,3
411,Trevor Wilson,Buff,0,0,0,0,0,0,0,0,0,0,0,6,2,6,0,6,18,6,0,0,3.1,14.5,14.3,22,16,319,3
412,Derius Davis,TCU,0,0,0,0,2,1,1,0,2,1,2,0,0,4,9,0,0,0,0,0,2.4,9.5,8.1,22,15,209,1
413,Errol Rogers,UL-Laf,0,0,0,0,4,0,0,3,1,4,1,2,0,3,2,0,0,2,0,0,2.4,5.5,7.5,22,13,120,2
414,Jordan Jones,Cin,0,0,0,1,2,1,0,0,1,2,6,6,1,0,0,0,1,0,1,0,2.2,7.1,7.6,22,13,157,0
415,Brian Cobbs,MD,0,0,0,0,0,0,0,0,1,5,5,0,0,4,0,7,0,0,0,0,4.4,8.5,13.9,22,13,188,1
416,Daniel Jackson,Minn,0,0,0,0,0,0,0,0,1,1,3,2,2,0,0,8,5,0,0,0,3.1,7.6,12.2,22,12,167,0
417,Jordan Carroll,UL-Mon,0,0,0,1,0,0,2,0,2,5,7,0,0,2,3,0,0,0,0,0,3.1,5.0,5.9,22,11,109,1
418,Casey Washington,Ill,0,0,0,0,0,0,0,0,1,1,5,3,3,0,3,5,1,0,0,0,2.8,4.8,11.3,22,10,106,0
419,Bryan Thompson,Utah,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,10,0,0,0,5.5,8.5,14.3,22,9,187,1
420,Donny Navarro,Ill,0,0,0,0,0,0,0,0,1,2,1,2,5,0,7,2,2,0,0,0,2.8,4.0,11.3,22,8,88,0
421,Jacquez Jones,EastKy,0,6,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2.3,27.5,25.9,21,40,578,4
422,Connor Wedington,Stan,0,0,0,0,0,0,0,0,0,0,0,13,0,6,2,0,0,0,0,0,7.0,7.5,9.8,21,15,157,0
423,Tarique Milton,IaSt,0,0,7,0,0,1,0,0,0,0,0,0,0,8,0,0,3,0,2,0,3.5,4.9,5.7,21,15,102,0
424,Samuel Denmark,CoastC,0,0,1,2,0,3,0,1,3,3,3,0,3,1,0,1,0,0,0,0,2.1,12.7,7.4,21,15,267,1
425,Jerjuan Newton,Toledo,0,0,0,0,0,0,0,0,0,0,3,2,5,3,5,3,0,0,0,0,3.5,9.7,9.8,21,15,203,2
426,Broc Thompson,Marsh,0,6,0,7,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,5.3,10.9,7.7,21,14,228,0
427,Mark Walker,Navy,0,3,0,2,0,1,0,1,2,2,0,0,0,2,5,3,0,0,0,0,2.1,8.3,17.9,21,13,175,0
428,Dalton Rigdon,TxTch,0,0,8,0,6,0,2,0,0,0,0,3,0,2,0,0,0,0,0,0,3.5,6.3,5.4,21,13,133,0
429,Beau Corrales,UNC,0,0,7,0,0,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,5.3,11.3,5.9,21,13,238,1
430,Kobe Smith,SDSU,0,0,0,0,0,0,0,0,2,6,3,0,5,4,1,0,0,0,0,0,3.5,5.8,10.7,21,13,122,2
431,Tyjon Lindsey,OreSt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,11,0,0,0,3.5,7.6,9.1,21,11,159,3
432,Ahmarean Brown,GaTech,0,0,6,4,3,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,3.0,8.7,7.5,21,11,183,1
433,Nick Mardner,Hawaii,0,0,0,0,0,0,0,0,4,1,6,7,0,0,0,2,0,1,0,0,3.5,9.0,6.9,21,11,188,1
434,Kyle Maxwell,LaTech,0,0,0,0,3,2,1,1,0,5,0,0,0,0,4,2,0,3,0,0,2.6,5.3,5.9,21,11,112,2
435,Warren Thompson,FlaSt,0,0,7,0,2,0,1,5,3,0,0,3,0,0,0,0,0,0,0,0,3.5,5.0,7.3,21,5,104,1
436,Isaac Vance,KentSt,0,0,0,0,0,0,0,0,0,0,3,4,4,9,0,0,0,0,0,0,5.0,7.4,15.9,20,17,148,0
437,Jehlani Galloway,BC,0,0,0,0,0,2,0,8,0,2,3,1,0,1,3,0,0,0,0,0,2.5,9.9,5.2,20,15,197,2
438,Willie Wright,FlaAtl,0,0,0,0,0,1,0,0,2,5,1,3,3,0,2,3,0,0,0,0,2.5,5.9,9.0,20,15,117,0
439,Tay Martin,OkSt,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,5,0,0,7,0,3.3,7.5,6.1,20,15,149,0
440,Devin Maddox,Toledo,0,0,0,0,0,0,0,0,0,0,4,6,1,3,3,3,0,0,0,0,3.3,8.7,9.3,20,14,174,3
441,Caleb Chapman,TexA&M,0,0,0,0,7,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,9.9,6.7,20,14,197,3
442,Dallas Dixon,CentMi,0,0,0,0,0,0,0,0,0,0,5,4,7,4,0,0,0,0,0,0,5.0,13.2,12.0,20,13,263,1
443,Tyleek Collins,UNLV,0,0,0,0,0,0,0,0,4,7,2,0,0,7,0,0,0,0,0,0,4.0,7.3,10.5,20,12,146,2
444,Roderic Burns,NorTx,0,1,0,4,0,1,2,1,0,0,0,0,0,1,2,1,7,0,0,0,2.2,8.1,6.0,20,12,161,0
445,Chase Cota,UCLA,0,0,0,0,0,0,0,0,0,0,2,2,6,1,1,6,2,0,0,0,2.9,4.0,10.2,20,11,79,2
446,Lideatrick Griffin,MissSt,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,8,4,0,3,0,3.3,3.1,3.6,20,10,61,1
447,Steve Jenkins,UNLV,0,0,0,0,0,0,0,0,6,6,8,0,0,0,0,0,0,0,0,0,6.7,4.0,10.5,20,9,79,2
448,Xzavier Henderson,Fla,0,0,0,0,3,1,0,0,0,2,1,4,2,1,2,1,0,0,3,0,2.0,7.4,4.3,20,9,148,1
449,Nolan Groulx,Wake,0,0,3,1,0,2,0,1,2,2,0,8,0,0,0,1,0,0,0,0,2.5,2.9,6.6,20,8,58,0
450,Ra'Shaun Henry,UVa,0,0,0,0,1,0,0,0,3,4,0,0,3,0,4,5,0,0,0,0,3.3,10.3,5.3,20,7,206,4
451,Brannon Spector,Clem,0,0,1,0,0,4,3,2,1,2,0,0,0,1,2,0,1,0,2,0,1.9,7.2,4.0,19,16,136,0
452,Austin Trammell,Rice,0,0,0,0,0,0,0,0,3,9,0,0,7,0,0,0,0,0,0,0,6.3,17.6,14.7,19,16,335,6
453,Wayne Toussant,LaTech,0,0,0,0,3,3,1,1,0,3,0,0,0,0,2,4,0,2,0,0,1.9,9.8,5.4,19,14,186,2
454,Jawaun Johnson,LaTech,0,0,0,0,10,2,0,12,2,12,0,0,0,0,0,0,0,0,0,0,2.7,8.5,5.4,19,14,162,2
455,Jawaun Johnson,LaTech,0,0,0,0,10,2,0,12,2,12,0,0,0,0,0,0,0,0,0,0,2.7,8.5,5.4,19,14,162,2
456,Levi Falck,Neb,0,0,0,0,0,0,0,0,1,0,2,2,4,4,5,0,1,0,0,0,2.7,6.4,8.4,19,13,122,1
457,Jamarye Joiner,Ari,0,0,0,0,0,0,0,0,0,0,0,4,3,5,2,5,0,0,0,0,3.8,5.8,10.7,19,12,111,1
458,Mychal Cooper,Navy,0,1,0,3,0,4,1,1,2,6,0,0,0,0,0,1,0,0,0,0,2.4,10.5,16.2,19,12,199,2
459,Michael Mathison,Akron,0,0,0,0,0,0,0,0,0,0,7,0,0,5,4,3,0,0,0,0,4.8,5.8,13.1,19,11,111,2
460,Tykee Ogle-Kellogg,Tx-SA,0,0,0,0,0,0,0,0,6,8,0,2,0,3,0,0,0,0,0,0,3.8,8.9,5.3,19,11,169,1
461,Josh Stewart,Tulsa,0,0,0,1,0,1,0,0,4,4,0,0,5,0,0,0,0,0,4,0,3.2,4.9,6.4,19,10,94,0
462,Xavier Weaver,USF,0,0,1,2,0,1,1,0,3,0,3,3,0,5,0,0,0,0,0,0,2.4,7.2,6.3,19,10,136,0
463,Tyrell Shavers,MissSt,0,0,0,0,4,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,4.8,5.6,3.4,19,9,107,1
464,Ramel Keyton,Tenn,0,0,0,0,7,2,3,2,2,0,1,0,2,0,0,0,0,0,0,0,2.7,4.0,6.8,19,9,76,0
465,Tyler Ringwood,CHAR,0,0,0,0,0,4,3,0,1,6,0,0,0,0,5,0,0,0,0,0,3.8,6.7,11.0,19,9,128,0
466,Brandon Lewis,AF,0,0,0,0,0,2,0,0,10,1,0,0,2,0,0,0,4,0,0,0,3.8,4.2,31.7,19,9,79,0
467,Jimmy Marshall,MiddTn,0,2,0,4,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,3.3,6.2,19,8,63,0
468,Jose Barbon,Temple,0,0,0,0,0,0,2,6,4,0,0,1,6,0,0,0,0,0,0,0,3.8,4.3,7.9,19,8,82,0
469,Mikel Barkley,TCU,0,0,0,0,5,0,1,0,3,2,1,1,0,3,3,0,0,0,0,0,2.4,1.7,7.0,19,7,33,0
470,Greg Latushko,CoastC,0,0,0,1,0,3,0,2,3,3,1,0,0,3,0,0,0,2,0,0,2.0,12.9,6.3,18,15,232,2
471,Derek Wright,UtahSt,0,0,0,0,0,0,0,0,2,1,3,0,0,6,6,0,0,0,0,0,3.6,6.8,11.2,18,11,122,0
472,Reese Smith,WVU,0,0,4,0,3,0,0,4,4,2,0,0,0,0,0,0,0,1,0,0,2.3,7.1,4.5,18,11,128,0
473,Champ Flemings,OreSt,0,0,0,0,0,0,0,0,0,0,6,3,5,3,1,0,0,0,0,0,3.6,5.9,7.8,18,10,107,0
474,Jeremy Singleton,Hou,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0,7,0,0,0,0,4.5,5.3,6.4,18,10,95,0
475,Cameron Dollar,CHAR,0,0,4,0,0,6,1,0,3,0,0,0,0,0,4,0,0,0,0,0,3.6,9.9,10.4,18,10,178,3
476,Courtney Jackson,Syr,0,0,1,5,0,0,2,1,0,6,0,0,0,2,1,0,0,0,0,0,2.6,3.8,5.8,18,10,69,0
477,Isaiah Neyor,Wyo,0,0,0,0,0,0,0,0,3,2,5,0,0,2,4,2,0,0,0,0,3.0,13.8,14.8,18,8,248,0
478,Jordan Nathan,UtahSt,0,0,0,0,0,0,0,0,4,3,5,3,0,0,3,0,0,0,0,0,3.0,3.2,11.2,18,8,57,1
479,Tre Mosley,MSU,0,0,0,0,0,0,0,0,2,0,0,0,0,4,8,4,0,0,0,0,4.5,3.9,7.5,18,7,71,0
480,Dontae Crow,Wyo,0,0,0,0,0,0,0,0,2,1,4,0,0,2,4,5,0,0,0,0,3.0,4.3,14.8,18,7,78,0
481,Jaylin Lane,MiddTn,0,2,0,2,0,0,2,2,3,0,0,4,2,0,0,0,0,0,0,0,2.4,7.2,5.5,17,13,122,1
482,Rick Wells,Fla,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,0,0,9,0,2.8,7.1,3.6,17,12,120,0
483,Dante Cephas,KentSt,0,0,0,0,0,0,0,0,0,0,7,3,3,4,0,0,0,0,0,0,4.3,8.0,13.5,17,11,136,0
484,Sheldon Jones,Tx-SA,0,0,2,4,2,2,1,2,3,0,0,0,0,1,0,0,0,0,0,0,1.4,7.9,4.7,17,11,134,0
485,Drayton Law,CentMi,0,0,0,0,0,0,0,0,0,0,1,0,3,5,6,2,0,0,0,0,3.4,6.9,10.2,17,10,117,1
486,Nikko Remigio,Cal,0,0,0,0,0,0,0,0,0,0,0,4,2,4,7,0,0,0,0,0,4.3,5.3,12.8,17,10,90,2
487,Kaleb Smith,VaTech,0,0,0,0,1,0,1,3,3,0,4,4,1,0,0,0,0,0,0,0,2.4,5.2,7.0,17,8,88,1
488,E.J. Scott,ColoSt,0,0,0,0,0,0,0,0,0,8,1,4,0,0,4,0,0,0,0,0,4.3,3.8,16.8,17,8,64,0
489,Luke Whittemore,Troy,0,0,0,2,0,0,1,0,1,3,4,0,0,1,3,2,0,0,0,0,2.1,4.4,3.8,17,7,75,1
490,Justin Marshall,Lou,0,0,4,3,2,0,2,1,0,1,0,2,1,1,0,0,0,0,0,0,1.9,5.1,5.6,17,7,87,0
491,Damond Philyaw-Johnson,Duke,0,0,2,5,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.1,5.6,4.3,17,7,96,0
492,Tyrone Broden,BGSU,0,0,0,0,0,0,0,0,0,0,7,4,3,0,3,0,0,0,0,0,4.3,5.7,14.3,17,6,97,0
493,Ty Jones,Wash,0,0,0,0,0,0,0,0,0,0,0,5,3,5,4,0,0,0,0,0,4.3,8.2,15.5,17,6,140,0
494,Ezra Naylor,Kansas,0,0,0,0,0,0,0,0,10,2,1,0,0,4,0,0,0,0,0,0,4.3,3.9,6.0,17,5,66,0
495,Brycen Tremayne,Stan,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,4,4,0,0,0,3.2,16.6,7.5,16,14,265,0
496,Theo Howard,Okla,0,0,5,0,2,1,2,0,0,2,1,0,1,0,1,0,0,0,1,0,1.8,10.2,4.4,16,13,163,0
497,Demetris Robertson,UGa,0,0,0,0,5,2,1,0,0,0,2,0,3,0,0,1,0,0,2,0,2.3,6.9,5.3,16,12,110,0
498,Jeshaun Jones,MD,0,0,0,0,0,0,0,0,6,4,2,0,0,0,0,4,0,0,0,0,4.0,11.3,10.1,16,11,181,1
499,Solomon Enis,Utah,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,4,3,0,0,0,3.2,6.8,10.4,16,11,108,1
500,Boobie Curry,Ari,0,0,0,0,0,0,0,0,0,0,0,3,4,3,5,1,0,0,0,0,3.2,5.6,9.0,16,10,89,0
501,Jameson Williams,OhioSt,0,0,0,0,0,0,0,0,1,3,1,0,1,0,1,0,3,0,3,3,2.0,9.6,7.2,16,9,154,2
502,Jamari Thrash,GaSt,0,0,0,2,0,1,0,4,0,0,3,2,1,0,0,0,0,3,0,0,2.3,10.1,5.4,16,9,161,2
503,Jordan Young,FlaSt,0,0,0,0,0,3,2,1,6,0,4,0,0,0,0,0,0,0,0,0,3.2,5.3,5.6,16,7,85,0
504,Joe Wilkins,ND,0,0,5,1,0,0,1,0,3,2,0,0,0,3,1,0,0,0,0,0,2.3,3.9,4.6,16,7,63,1
505,Brennan Presley,OkSt,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,2.3,7.8,4.9,16,7,125,3
506,Zyell Griffin,UNLV,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,5,0,0,0,0,4.0,7.4,8.4,16,6,118,0
507,Jeremiah Payton,Mia-Fl,0,0,3,0,0,0,4,3,2,0,1,3,0,0,0,0,0,0,0,0,2.7,2.2,4.2,16,5,35,0
508,Remi Simmons,SFA,0,2,0,6,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1.5,27.5,13.0,15,22,413,4
509,Josh Sterns,HouBap,0,4,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,26.9,8.8,15,13,403,4
510,Ronnie Blackmon,Toledo,0,0,0,0,0,0,0,0,0,0,2,8,10,4,6,0,0,0,0,0,2.5,9.9,7.0,15,12,149,2
511,Ronnie Blackmon,Toledo,0,0,0,0,0,0,0,0,0,0,2,8,10,4,6,0,0,0,0,0,2.5,9.9,7.0,15,12,149,2
512,Trey Palmer,LSU,0,0,0,0,2,2,1,0,0,1,0,0,0,0,2,2,5,0,0,0,1.9,7.2,3.7,15,10,108,0
513,Maurice Bell,Colo,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,4,0,0,3,0,3.0,7.7,8.7,15,10,115,1
514,Roman Wilson,Mich,0,0,0,0,0,0,0,0,4,6,4,0,0,1,0,0,0,0,0,0,3.0,8.1,7.0,15,9,122,1
515,Tavares Kelly,UVa,0,0,0,0,2,0,0,8,2,1,0,2,0,0,0,0,0,0,0,0,3.0,2.5,4.0,15,9,38,0
516,Jahcour Pearson,WestKy,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,6.4,4.1,15,9,96,0
517,Terrell Bynum,Wash,0,0,0,0,0,0,0,0,0,0,0,6,2,7,0,0,0,0,0,0,5.0,8.7,13.6,15,8,130,0
518,Ze'Vian Capers,Auburn,0,0,0,0,2,0,0,5,2,4,0,0,0,0,1,0,0,0,1,0,2.5,5.1,4.2,15,7,77,1
519,Jalen Preston,TexA&M,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5.0,4.9,5.1,15,7,74,0
520,Braden Lenzy,ND,0,0,0,3,0,0,4,1,4,0,0,0,0,0,3,0,0,0,0,0,3.0,4.2,4.3,15,7,63,1
521,D.J. Render,KanSt,0,0,1,0,0,0,5,0,3,2,0,0,2,0,2,0,0,0,0,0,2.5,3.7,6.1,15,7,56,0
522,Brenden Rice,Colo,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,4,0,4,0,0,2.5,8.0,8.7,15,6,120,2
523,Andrew Mason,Rice,0,0,0,0,0,0,0,0,3,2,0,0,5,0,3,2,0,0,0,0,3.0,4.9,11.6,15,6,74,0
524,Emil Smith,GaSo,0,0,0,0,2,0,0,4,2,0,1,1,1,1,0,3,0,0,0,0,1.9,2.7,8.9,15,4,40,0
525,Jeremiah Miller,SFA,0,2,0,3,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2.3,18.1,12.2,14,20,254,0
526,Isaiah Esdale,WVU,0,0,0,0,0,0,0,0,1,1,6,0,0,0,6,0,0,0,0,0,3.5,8.2,3.5,14,12,115,0
527,Zavier Betts,Neb,0,0,0,0,0,0,0,0,0,0,2,2,1,2,6,1,0,0,0,0,2.3,9.4,6.2,14,12,131,1
528,Jermaine Braddock,SJSU,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,1,1,0,6,0,2.0,7.8,4.9,14,11,109,2
529,Dashaun Davis,App,0,0,0,0,6,0,0,0,2,1,0,0,3,2,0,0,0,0,0,0,2.8,5.1,4.8,14,11,71,0
530,Jaxon Smith-Njigba,OhioSt,0,0,0,0,0,0,0,0,2,1,3,0,2,0,0,0,0,0,2,4,2.0,3.5,6.3,14,10,49,1
531,Isaiah Holiness,SJSU,0,0,0,0,0,0,0,0,2,3,0,2,0,0,5,0,2,0,0,0,2.3,6.9,4.9,14,10,97,1
532,Isaiah Washington,Rut,0,0,0,0,0,0,0,0,0,1,4,3,0,0,4,0,2,0,0,0,2.8,6.9,4.5,14,9,96,0
533,Jaetavian Toles,Tulane,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,7,0,0,1.6,7.6,4.7,14,9,107,1
534,Darion Anderson,GaSo,0,0,0,0,2,1,0,1,2,1,1,0,2,0,2,1,0,1,0,0,1.4,6.6,8.3,14,8,92,0
535,Cedric Patterson,NM,0,0,0,0,0,0,0,0,0,2,3,1,3,4,0,1,0,0,0,0,2.3,7.4,6.7,14,8,103,1
536,Isaiah Epps,Kty,0,0,0,0,1,0,0,0,0,0,0,2,3,2,3,0,0,0,3,0,2.3,4.5,5.8,14,8,63,0
537,Mycah Pittman,Oregon,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,2,0,4,0,3.5,8.8,7.4,14,8,123,0
538,Darryl Jones,MD,0,0,0,0,0,0,0,0,2,5,2,0,0,5,0,0,0,0,0,0,3.5,5.8,8.9,14,8,81,0
539,BJ Busbee,SDSU,0,0,0,0,0,0,0,0,2,1,1,1,2,4,2,1,0,0,0,0,1.8,3.5,7.1,14,7,49,0
540,Xavier Legette,SCar,0,0,0,0,5,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,2.8,8.1,4.8,14,7,113,0
541,Daniel George,PSU,0,0,0,0,0,0,0,0,6,0,4,2,1,1,0,0,0,0,0,0,2.3,5.2,4.7,14,7,73,0
542,Yusuf Terry,Baylor,0,0,0,0,1,0,0,0,0,5,6,2,0,0,0,0,0,0,0,0,3.5,4.9,4.3,14,6,69,0
543,Nate Jefferson,FIU,0,0,0,0,1,0,2,0,7,0,0,3,1,0,0,0,0,0,0,0,2.8,4.9,11.1,14,6,68,1
544,BJ Alexander,FlaAtl,0,0,0,0,0,2,0,0,2,1,0,0,1,0,1,3,0,4,0,0,2.0,3.9,6.3,14,6,55,0
545,Shedrick Jackson,Auburn,0,0,0,0,0,1,0,2,0,0,0,0,3,2,0,2,0,0,4,0,2.3,6.0,3.9,14,6,84,0
546,Daniel Arias,Colo,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,4,0,0,4,0,2.8,7.5,8.1,14,6,105,0
547,Marquel Tinsley,MiddTn,0,1,0,0,4,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,4.9,4.5,14,6,69,0
548,Billy Bowens,Boise,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,8,0,0,0,3.5,2.8,6.5,14,5,39,0
549,Devin Mathews,Navy,0,0,0,0,0,3,0,0,2,5,0,0,0,3,1,0,0,0,0,0,2.3,2.8,12.0,14,3,39,0
550,Jackson Beerman,EastKy,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1.9,37.1,16.0,13,27,482,1
551,Caullin Lacy,USA,0,0,0,0,1,0,0,1,0,0,5,0,1,0,5,0,0,0,0,0,1.2,7.5,3.8,13,11,98,0
552,Marquez Ezzard,GaTech,0,0,1,4,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2.6,9.5,4.6,13,9,124,0
